time_tick,acc_X_value,acc_Y_value,acc_Z_value
5.046779,0.312305,9.103678,-3.482042
5.080139,0.392065,9.168623,-3.518704
5.113484,0.413912,9.162039,-3.612081
5.146783,0.356300,9.149768,-3.620162
5.180151,0.318291,9.121635,-3.610884
5.212818,0.392962,9.150816,-3.615224
5.246796,0.382038,9.137797,-3.648295
5.280146,0.349416,9.123880,-3.584398
5.313466,0.390718,9.178350,-3.547885
5.346828,0.368271,9.109215,-3.534417
5.379351,0.379943,9.144531,-3.569284
5.413485,0.465090,9.193015,-3.606395
5.446809,0.311557,9.153809,-3.579759
5.480132,0.332357,9.095149,-3.622706
5.513468,0.402689,9.204089,-3.535764
5.546803,0.420048,9.161141,-3.600110
5.579849,0.377848,9.105324,-3.755888
5.613460,0.394309,9.155604,-3.558360
5.646821,0.406131,9.183438,-3.627794
5.680134,0.430523,9.149918,-3.669095
5.713458,0.430672,9.171467,-3.575419
5.746862,0.341934,9.118343,-3.550429
5.780137,0.418102,9.143184,-3.583500
5.813477,0.462995,9.146626,-3.704561
5.846809,0.469879,9.172065,-3.700072
5.880138,0.335499,9.136450,-3.636024
5.913461,0.391616,9.141987,-3.568086
5.946693,0.448779,9.121486,-3.643955
5.980126,0.424687,9.121486,-3.667749
6.013468,0.422891,9.160243,-3.597566
6.046820,0.393262,9.108766,-3.610735
6.079664,0.446086,9.142137,-3.630039
6.113449,0.370815,9.137049,-3.630936
6.146793,0.404335,9.129567,-3.665354
6.180101,0.461200,9.146626,-3.574371
6.213506,0.442793,9.156053,-3.579459
6.246878,0.334003,9.149619,-3.712492
6.280129,0.317093,9.107270,-3.602205
6.313460,0.508337,9.226685,-3.578711
6.346836,0.255291,9.087816,-3.579160
6.380158,0.357048,9.125526,-3.620761
6.413486,0.576125,9.187329,-3.649193
6.446851,0.271752,9.083776,-3.645901
6.480126,0.285968,9.071804,-3.677176
6.513458,0.455363,9.157250,-3.681067
6.546738,0.358545,9.095149,-3.685706
6.579488,0.371563,9.111460,-3.664456
6.613478,0.397901,9.166678,-3.583200
6.646866,0.338792,9.167426,-3.620013
6.680075,0.300333,9.148870,-3.536961
6.713513,0.371563,9.111759,-3.736285
6.746793,0.390418,9.131213,-3.688250
6.780140,0.324725,9.140790,-3.705908
6.813476,0.267412,9.114453,-3.634827
6.846777,0.438304,9.159944,-3.554170
6.880179,0.299136,9.096944,-3.668646
6.913460,0.345226,9.148571,-3.634528
6.946834,0.357198,9.188376,-3.580208
6.980188,0.288362,9.106970,-3.587989
7.013459,0.332507,9.131213,-3.652186
7.046811,0.330711,9.153659,-3.582751
7.080128,0.303326,9.118942,-3.716383
7.113464,0.315747,9.106222,-3.688549
7.146808,0.310958,9.095149,-3.574970
7.180105,0.341784,9.162488,-3.609687
7.213499,0.326222,9.128968,-3.675231
7.246774,0.326970,9.150666,-3.603253
7.280140,0.248557,9.124329,-3.601307
7.313461,0.345974,9.148571,-3.672088
7.346826,0.331758,9.134205,-3.701867
7.380536,0.329514,9.076892,-3.610735
7.413470,0.335499,9.152013,-3.612381
7.446810,0.320086,9.166229,-3.592927
7.480332,0.364830,9.158747,-3.626896
7.513462,0.319637,9.156353,-3.619414
7.546813,0.325324,9.173262,-3.540253
7.580117,0.361088,9.166379,-3.583799
7.613489,0.318590,9.111909,-3.514664
7.646794,0.336697,9.121486,-3.566590
7.680193,0.311856,9.126873,-3.656675
7.713476,0.437107,9.215312,-3.595621
7.746876,0.316196,9.141538,-3.637970
7.780119,0.281628,9.117296,-3.590832
7.813493,0.372461,9.160543,-3.611184
7.846783,0.373658,9.103678,-3.585894
7.880198,0.336397,9.122833,-3.613578
7.913541,0.347321,9.129716,-3.618366
7.946838,0.290158,9.124928,-3.577963
7.980147,0.372012,9.172963,-3.491320
8.013271,0.361687,9.087816,-3.614476
8.046800,0.352708,9.086769,-3.619115
8.080235,0.368271,9.149469,-3.633331
8.113465,0.335499,9.143483,-3.661464
8.146803,0.333105,9.136899,-3.578561
8.180119,0.343879,9.137198,-3.557761
8.213475,0.360640,9.148721,-3.587989
8.246808,0.359891,9.128669,-3.578861
8.280109,0.370067,9.188825,-3.537559
8.312649,0.298687,9.130464,-3.571379
8.346789,0.306469,9.125077,-3.583200
8.380090,0.426632,9.182690,-3.510624
8.413497,0.338043,9.132559,-3.546538
8.446825,0.370366,9.121486,-3.605497
8.480189,0.376053,9.158747,-3.645302
8.513515,0.341635,9.131063,-3.676278
8.546808,0.400295,9.143483,-3.618815
8.580140,0.364530,9.151863,-3.581704
8.612513,0.368571,9.125227,-3.680169
8.646799,0.407178,9.128220,-3.627046
8.680136,0.376951,9.160842,-3.615374
8.713472,0.364381,9.138395,-3.663559
8.746817,0.346274,9.179996,-3.545640
8.780154,0.320535,9.141089,-3.564046
8.813487,0.357796,9.132709,-3.716682
8.846792,0.361238,9.110861,-3.616271
8.880161,0.364830,9.110412,-3.668796
8.913457,0.395806,9.116548,-3.643357
8.946792,0.325773,9.119092,-3.647397
8.980144,0.320236,9.112507,-3.667000
9.013481,0.364381,9.147224,-3.621210
9.046807,0.304673,9.148272,-3.581704
9.080179,0.308264,9.146626,-3.658022
9.113504,0.325473,9.193763,-3.600709
9.146797,0.316495,9.133158,-3.670143
9.180142,0.268011,9.125676,-3.600709
9.213493,0.334751,9.141089,-3.576466
9.246795,0.299286,9.107270,-3.613877
9.280149,0.304224,9.101434,-3.675231
9.313459,0.323229,9.125676,-3.677326
9.346796,0.298837,9.139742,-3.595770
9.380141,0.259780,9.115799,-3.597716
9.413463,0.289559,9.155006,-3.581105
9.446797,0.304074,9.171467,-3.547436
9.480160,0.272350,9.145728,-3.599511
9.513496,0.272649,9.131512,-3.548932
9.546808,0.300483,9.155604,-3.568236
9.580128,0.304673,9.154108,-3.557162
9.613436,0.301231,9.147823,-3.582303
9.646815,0.300483,9.146775,-3.694984
9.680115,0.276690,9.091857,-3.590533
9.713459,0.273248,9.160842,-3.557761
9.746824,0.289709,9.196158,-3.650689
9.780130,0.344478,9.138395,-3.615374
9.813433,0.316345,9.205436,-3.579459
9.846812,0.246312,9.146925,-3.595022
9.880124,0.332207,9.150517,-3.609538
9.913433,0.291205,9.102930,-3.545640
9.946769,0.240327,9.098590,-3.607443
9.980125,0.389670,9.189424,-3.559257
10.013431,0.356898,9.192117,-3.540702
10.046774,0.279982,9.112208,-3.490422
10.080118,0.309312,9.170569,-3.526935
10.113447,0.391616,9.256913,-3.625400
10.146838,0.384133,9.153659,-3.573773
10.180110,0.254094,9.091707,-3.437448
10.213517,0.347770,9.187478,-3.483389
10.246802,0.418701,9.150517,-3.611782
10.280115,0.492176,9.236861,-3.691841
10.313518,0.379794,9.129267,-3.713539
10.346802,0.246761,9.124479,-3.576915
10.380115,0.299585,9.188376,-3.533070
10.413486,0.474667,9.242248,-3.530077
10.446797,0.387575,9.150517,-3.480845
10.480194,0.246312,9.132110,-3.590084
10.513443,0.445188,9.193763,-3.555666
10.546055,0.471375,9.229528,-3.575868
10.580108,0.276540,9.111310,-3.657274
10.613367,0.276091,9.169970,-3.394501
10.646825,0.446086,9.260205,-3.491020
10.680134,0.335051,9.072553,-3.555217
10.713389,0.385929,9.250029,-3.492517
10.746781,0.331160,9.137797,-3.632283
10.780094,0.349865,9.117595,-3.708452
10.813418,0.337594,9.200647,-3.620013
10.845948,0.316345,9.200497,-3.647248
10.880107,0.265167,9.166379,-3.619713
10.913434,0.313801,9.187329,-3.459595
10.946782,0.290457,9.180295,-3.443733
10.980144,0.325473,9.154258,-3.621509
11.013449,0.324576,9.220849,-3.600709
11.046778,0.248856,9.130764,-3.606694
11.080118,0.210548,9.175058,-3.516460
11.113407,0.212343,9.266191,-3.454058
11.146790,0.368720,9.186431,-3.517208
11.180137,0.214887,9.075695,-3.389562
11.213437,0.155928,9.105324,-3.520799
11.246786,0.351062,9.157550,-3.706656
11.280140,0.378148,9.192866,-3.618516
11.313437,0.209051,9.142885,-3.409016
11.346020,0.205609,9.244343,-3.465581
11.380118,0.198875,9.193015,-3.635126
11.413437,0.324276,9.184186,-3.594573
11.446873,0.242571,9.268884,-3.390909
11.480206,0.258284,9.183737,-3.381631
11.513443,0.274146,9.196307,-3.436401
11.546767,0.205011,9.109065,-3.632283
11.580107,0.284172,9.146626,-3.599511
11.612649,0.283274,9.165481,-3.658022
11.646015,0.265018,9.068512,-3.741523
11.679306,0.328915,9.109514,-3.624352
11.712608,0.232994,9.167576,-3.493564
11.746000,0.344777,9.237459,-3.547136
11.779312,0.260977,9.171167,-3.459296
11.812715,0.221920,9.209177,-3.376843
11.845929,0.340438,9.312730,-3.511671
11.879313,0.270854,9.149469,-3.582303
11.912629,0.191393,9.170569,-3.571229
11.945999,0.236286,9.148571,-3.581854
11.979266,0.352409,9.178051,-3.565842
12.013660,0.360939,9.223542,-3.516609
12.045958,0.238681,9.261402,-3.474560
12.079306,0.218329,9.197205,-3.464982
12.112659,0.276839,9.128818,-3.648295
12.145966,0.241973,9.109365,-3.601606
12.179307,0.298687,9.133757,-3.617918
12.212690,0.404186,9.172215,-3.509875
12.245958,0.298837,9.153809,-3.553870
12.279316,0.191992,9.106073,-3.551775
12.312633,0.274296,9.150517,-3.533070
12.345986,0.282825,9.201694,-3.519153
12.379298,0.290906,9.191369,-3.647098
12.412630,0.247809,9.138695,-3.573922
12.445972,0.267861,9.201994,-3.469472
12.479387,0.342533,9.209476,-3.543395
12.512634,0.244068,9.130015,-3.538756
12.545970,0.260379,9.205585,-3.479797
12.579288,0.261127,9.137049,-3.472016
12.612629,0.227757,9.204987,-3.411111
12.645962,0.330112,9.203341,-3.569732
12.679508,0.323079,9.145578,-3.708601
12.712612,0.209500,9.105474,-3.605497
12.745988,0.291804,9.181343,-3.572725
12.779428,0.388922,9.222944,-3.641262
12.812652,0.256787,9.140790,-3.535614
12.845802,0.181218,9.168025,-3.514215
12.880161,0.311706,9.204388,-3.451515
12.913443,0.290008,9.195409,-3.453460
12.946852,0.147698,9.123132,-3.527533
12.980135,0.229403,9.143034,-3.634229
13.013458,0.331908,9.213965,-3.509426
13.046822,0.217730,9.149319,-3.575120
13.080159,0.258583,9.146925,-3.634827
13.113442,0.343580,9.218754,-3.539654
13.146839,0.166403,9.156802,-3.503890
13.180096,0.215486,9.159944,-3.613728
13.213268,0.311706,9.179098,-3.512120
13.246832,0.252597,9.185084,-3.449569
13.280133,0.194536,9.141987,-3.548334
13.313718,0.268759,9.186880,-3.532621
13.346852,0.188550,9.221597,-3.469472
13.380123,0.152337,9.173113,-3.548633
13.413427,0.250802,9.191070,-3.562849
13.446782,0.207405,9.165331,-3.604300
13.479440,0.235837,9.181792,-3.550578
13.513450,0.194386,9.130464,-3.594124
13.546842,0.223267,9.202742,-3.512719
13.580121,0.211146,9.183737,-3.441638
13.613477,0.187203,9.171167,-3.519153
13.646777,0.183163,9.135103,-3.542946
13.680110,0.216982,9.190621,-3.601457
13.713444,0.224315,9.196906,-3.549231
13.746053,0.217880,9.152462,-3.550877
13.779252,0.201868,9.164284,-3.467526
13.813603,0.188849,9.204089,-3.482191
13.846792,0.188400,9.161590,-3.590234
13.879645,0.192590,9.193614,-3.550429
13.913518,0.179422,9.188376,-3.491320
13.946788,0.207405,9.157550,-3.466778
13.980172,0.227906,9.167875,-3.538307
14.013496,0.262025,9.184785,-3.561652
14.046795,0.199474,9.152911,-3.528730
14.080117,0.185108,9.184785,-3.540552
14.113455,0.191393,9.173711,-3.529927
14.146790,0.221771,9.174010,-3.567039
14.180112,0.253495,9.185982,-3.553421
14.213446,0.200821,9.140939,-3.568685
14.246388,0.216084,9.152013,-3.527084
14.280094,0.191393,9.173113,-3.604450
14.313480,0.160118,9.164284,-3.602654
14.346797,0.265766,9.209775,-3.535614
14.380110,0.171640,9.147524,-3.620312
14.413484,0.235837,9.178500,-3.590683
14.446775,0.217581,9.137947,-3.557162
14.480124,0.272350,9.216808,-3.525588
14.513515,0.205460,9.176554,-3.438196
14.546792,0.246462,9.192267,-3.564794
14.580108,0.214139,9.128519,-3.616421
14.613495,0.235688,9.145728,-3.678373
14.646813,0.221920,9.100087,-3.661763
14.680105,0.303626,9.115350,-3.609986
14.713476,0.280730,9.115799,-3.607592
14.746791,0.256787,9.113854,-3.680768
14.780131,0.269357,9.143334,-3.680618
14.813474,0.193488,9.128369,-3.644853
14.846785,0.225512,9.170269,-3.650989
14.880118,0.234042,9.174609,-3.589785
14.913467,0.269956,9.215611,-3.515412
14.946520,0.213690,9.173562,-3.480096
14.979580,0.243170,9.184037,-3.513916
15.012754,0.216833,9.156802,-3.566141
15.046804,0.265018,9.187478,-3.622706
15.080112,0.187503,9.130614,-3.643955
15.113102,0.279383,9.173262,-3.598614
15.146782,0.209799,9.120887,-3.620910
15.180056,0.209051,9.144232,-3.637521
15.213443,0.223716,9.136899,-3.612830
15.246779,0.236735,9.173562,-3.557162
15.280120,0.191543,9.137797,-3.590683
15.313449,0.172838,9.157101,-3.559557
15.346776,0.147398,9.110263,-3.451365
15.380111,0.293899,9.200198,-3.595621
15.413448,0.149493,9.265143,-3.547436
15.446821,0.148745,9.191369,-3.593675
15.480112,0.161764,9.145129,-3.612530
15.513496,0.247659,9.162039,-3.631984
15.546791,0.210847,9.179996,-3.522894
15.580181,0.192291,9.159645,-3.588737
15.613449,0.165954,9.165331,-3.539355
15.646823,0.235987,9.237309,-3.466629
15.680195,0.153983,9.161141,-3.569433
15.713474,0.114477,9.170718,-3.553272
15.746864,0.182564,9.193913,-3.534117
15.780156,0.173436,9.191968,-3.619713
15.813456,0.139018,9.151414,-3.631535
15.846526,0.172838,9.166229,-3.570930
15.880120,0.161165,9.134954,-3.611633
15.913456,0.115973,9.163236,-3.567189
15.946814,0.131985,9.141239,-3.619414
15.980141,0.140515,9.116099,-3.656825
16.013478,0.141562,9.159645,-3.609837
16.046869,0.121510,9.131662,-3.582452
16.080086,0.161764,9.133158,-3.618067
16.113466,0.107593,9.169072,-3.575120
16.145906,0.076019,9.117296,-3.552972
16.179146,0.121360,9.162937,-3.543096
16.212866,0.135577,9.209626,-3.488925
16.246797,0.155030,9.169521,-3.580956
16.280120,0.168199,9.105474,-3.635875
16.313445,0.116572,9.138096,-3.602804
16.346796,0.161315,9.124628,-3.590832
16.380112,0.165804,9.147374,-3.575718
16.413441,0.136774,9.146327,-3.582303
16.446775,0.165355,9.174908,-3.578561
16.480112,0.171790,9.165481,-3.582901
16.512817,0.177477,9.187778,-3.617020
16.546774,0.123755,9.145578,-3.675979
16.580113,0.142161,9.149619,-3.583500
16.613436,0.230899,9.167127,-3.564345
16.646771,0.170743,9.181044,-3.551775
16.680098,0.145453,9.135552,-3.577514
16.713489,0.227158,9.202592,-3.536961
16.746812,0.147099,9.149469,-3.526935
16.780117,0.129890,9.209177,-3.578113
16.813455,0.206507,9.187029,-3.612830
16.846853,0.173586,9.153360,-3.586343
16.880110,0.152486,9.182540,-3.533818
16.913496,0.130638,9.133906,-3.532920
16.946815,0.207555,9.116697,-3.683910
16.980113,0.156527,9.163685,-3.421137
17.013468,0.186006,9.166229,-3.599661
17.046799,0.183313,9.151564,-3.593376
17.080113,0.221023,9.152013,-3.620162
17.113456,0.136025,9.162039,-3.571528
17.146819,0.298987,9.220101,-3.636473
17.180077,0.222669,9.141239,-3.658920
17.213497,0.122258,9.117745,-3.497455
17.246800,0.250951,9.199001,-3.507481
17.280109,0.279533,9.127920,-3.678373
17.313454,0.217581,9.141688,-3.588588
17.346819,0.235388,9.143034,-3.567338
17.380092,0.325174,9.161440,-3.571229
17.413473,0.267861,9.163236,-3.690644
17.446791,0.245115,9.146775,-3.538906
17.479580,0.271602,9.130165,-3.589934
17.513473,0.231797,9.144680,-3.564944
17.546817,0.268908,9.131662,-3.636174
17.580241,0.209051,9.119840,-3.610136
17.613101,0.261426,9.133757,-3.698276
17.646793,0.292702,9.176854,-3.607742
17.680086,0.232246,9.162638,-3.647846
17.713337,0.272949,9.145878,-3.545191
17.746794,0.269806,9.222794,-3.530975
17.780083,0.254692,9.178649,-3.463785
17.813487,0.288063,9.145429,-3.567488
17.846775,0.251400,9.099488,-3.605497
17.880144,0.334153,9.135852,-3.657423
17.913437,0.321433,9.103229,-3.723715
17.946775,0.272201,9.130165,-3.801679
17.980172,0.209350,9.119241,-3.690494
18.013446,0.313951,9.153360,-3.666701
18.046778,0.273847,9.124928,-3.600260
18.080107,0.251999,9.168174,-3.660566
18.113440,0.226859,9.166678,-3.522296
18.146776,0.263821,9.172065,-3.508828
18.180222,0.277288,9.135852,-3.524391
18.212392,0.257685,9.118343,-3.656675
18.246781,0.291804,9.126723,-3.636922
18.280138,0.258433,9.137049,-3.693786
18.313440,0.258284,9.104127,-3.740176
