Timestamp,Milliseconds,X,Y,Z
2020-01-09 12:01:00,19502,-11.004593,-7.4990997,1.3471527
2020-01-09 12:01:00,19601,-13.660629,-5.544174,1.002594
2020-01-09 12:01:00,19701,-9.296112,-8.360519,-2.170288
2020-01-09 12:01:00,19802,-6.032303,-8.090134,-0.3397827
2020-01-09 12:01:00,19901,-3.9481506,-7.647461,-0.35891724
2020-01-09 12:01:00,20002,-4.0007935,-8.164307,0.25602722
2020-01-09 12:01:00,20102,-6.283554,-10.095322,-0.32781982
2020-01-09 12:01:01,20202,-9.343979,-7.8963165,0.023925781
2020-01-09 12:01:01,20301,-7.381851,-6.5060883,-1.1820526
2020-01-09 12:01:01,20402,-5.5082703,-6.8817596,1.7802582
2020-01-09 12:01:01,20501,-6.278763,-7.4440765,1.8975067
2020-01-09 12:01:01,20601,-7.6091766,-7.511078,1.6701965
2020-01-09 12:01:01,20702,-11.284546,-8.807983,1.1437683
2020-01-09 12:01:01,20801,-11.643478,-8.717056,-0.24645996
2020-01-09 12:01:01,20903,-7.298111,-9.559326,-0.6006012
2020-01-09 12:01:01,21002,-4.3358,-7.245468,-1.208374
2020-01-09 12:01:01,21101,-3.562912,-6.4247284,0.122039795
2020-01-09 12:01:02,21201,-4.515259,-7.5397797,-0.112457275
2020-01-09 12:01:02,21301,-7.8771667,-11.23909,0.5120697
2020-01-09 12:01:02,21402,-10.504486,-7.1593323,-1.7874451
2020-01-09 12:01:02,21501,-5.4101715,-6.960724,0.4737854
2020-01-09 12:01:02,21602,-5.659027,-6.151947,-0.18185425
2020-01-09 12:01:02,21701,-7.0468597,-7.097107,0.88534546
2020-01-09 12:01:02,21801,-10.341782,-8.061417,-0.30389404
2020-01-09 12:01:02,21902,-9.7986145,-7.147354,0.37806702
2020-01-09 12:01:02,22001,-8.4179535,-8.968292,-1.2466583
2020-01-09 12:01:02,22101,-6.352951,-8.604584,-0.41635132
2020-01-09 12:01:03,22202,-3.9457703,-7.791031,-0.43310547
2020-01-09 12:01:03,22301,-3.661026,-7.709671,-1.179657
2020-01-09 12:01:03,22401,-4.462616,-9.669403,-1.2945099
2020-01-09 12:01:03,22502,-7.527817,-8.673981,-1.8448639
2020-01-09 12:01:03,22601,-9.588043,-7.561325,-0.71784973
2020-01-09 12:01:03,22702,-7.858032,-6.9750824,-0.279953
2020-01-09 12:01:03,22801,-6.5371857,-6.69751,-0.5359955
2020-01-09 12:01:03,22902,-6.726227,-6.6376953,-0.1603241
2020-01-09 12:01:03,23001,-7.6378937,-6.817154,-0.7010956
2020-01-09 12:01:03,23102,-8.511276,-8.8701935,-0.28474426
2020-01-09 12:01:04,23201,-8.386841,-8.042282,-0.45703125
2020-01-09 12:01:04,23301,-8.327026,-9.109482,-0.37327576
2020-01-09 12:01:04,23401,-5.4053802,-8.226532,0.100494385
2020-01-09 12:01:04,23501,-5.0560303,-7.056427,-0.39720154
2020-01-09 12:01:04,23602,-5.991623,-6.6927185,-0.4139557
2020-01-09 12:01:04,23701,-5.9126587,-6.9678955,-0.72024536
2020-01-09 12:01:04,23801,-6.723831,-8.571091,-1.2993011
2020-01-09 12:01:04,23902,-8.73381,-7.326828,0.8566284
2020-01-09 12:01:04,24001,-9.604797,-6.3912354,0.55513
2020-01-09 12:01:04,24102,-7.8101807,-6.45105,1.6199341
2020-01-09 12:01:05,24201,-8.425125,-6.283554,-0.46180725
2020-01-09 12:01:05,24302,-8.116455,-7.276581,-1.5337982
2020-01-09 12:01:05,24401,-6.6472626,-7.410568,-1.935791
2020-01-09 12:01:05,24501,-5.826523,-7.802994,-1.3016968
2020-01-09 12:01:05,24602,-6.381653,-7.503891,-1.7180481
2020-01-09 12:01:05,24701,-5.970093,-7.101898,-1.9094696
2020-01-09 12:01:05,24801,-5.8863373,-7.4680023,-1.2921295
2020-01-09 12:01:05,24902,-6.8817596,-7.4273224,-0.8374939
