Timestamp,Milliseconds,X,Y,Z
2020-01-08 17:09:25,3,0.96191406,5.38385,7.8436737
2020-01-08 17:09:25,102,1.3423767,5.2953186,8.288742
2020-01-08 17:09:25,202,0.98106384,5.412567,8.159531
2020-01-08 17:09:26,303,1.0576324,5.32164,8.444275
2020-01-08 17:09:26,403,0.7082825,5.436493,8.152344
2020-01-08 17:09:26,503,0.5288086,5.4891357,8.075775
2020-01-08 17:09:26,602,0.61735535,5.481964,8.080566
2020-01-08 17:09:26,703,1.3375854,5.046463,8.465805
2020-01-08 17:09:26,802,1.5433655,5.414963,7.8149567
2020-01-08 17:09:26,904,1.3088684,5.30011,8.240875
2020-01-08 17:09:26,1002,-0.9068756,4.0343018,8.0327
2020-01-08 17:09:26,1103,0.85902405,5.211563,7.858032
2020-01-08 17:09:26,1203,1.7467651,4.634903,9.152542
2020-01-08 17:09:27,1302,-0.06700134,3.8476562,7.8747864
2020-01-08 17:09:27,1403,2.5100708,3.9792633,10.597809
2020-01-08 17:09:27,1502,-0.95951843,6.4749756,8.135605
2020-01-08 17:09:27,1603,-0.46180725,5.4604187,8.791229
2020-01-08 17:09:27,1702,0.4355011,5.3599243,8.353348
2020-01-08 17:09:27,1804,-0.5862427,5.5369873,8.386841
2020-01-08 17:09:27,1902,0.36131287,5.268997,8.221741
2020-01-08 17:09:27,2002,1.4811554,4.823929,7.865204
2020-01-08 17:09:27,2102,0.8159485,5.4676056,8.968292
2020-01-08 17:09:27,2203,0.7848511,5.2498474,8.295914
2020-01-08 17:09:28,2302,0.24645996,5.4604187,8.489731
2020-01-08 17:09:28,2402,0.35653687,5.350357,8.475372
2020-01-08 17:09:28,2503,0.49291992,5.4915314,8.252853
2020-01-08 17:09:28,2602,0.8494568,5.391037,8.212173
2020-01-08 17:09:28,2702,0.08135986,5.5752716,8.061417
2020-01-08 17:09:28,2802,0.15792847,5.584854,8.260025
2020-01-08 17:09:28,2902,0.30389404,5.5752716,8.324631
2020-01-08 17:09:28,3003,0.1483612,5.5298157,8.255234
2020-01-08 17:09:28,3102,0.1651001,5.560913,8.250458
2020-01-08 17:09:28,3202,0.17468262,5.5082703,8.173889
2020-01-08 17:09:29,3302,0.08135986,5.4676056,8.087738
2020-01-08 17:09:29,3403,0.3637085,5.50589,7.853241
2020-01-08 17:09:29,3502,0.090927124,5.4891357,8.331802
2020-01-08 17:09:29,3604,0.279953,5.5824585,8.250458
2020-01-08 17:09:29,3703,0.2536316,5.5537415,8.240875
2020-01-08 17:09:29,3802,0.26081848,5.4340973,8.341385
2020-01-08 17:09:29,3902,0.4402771,5.5322113,7.9944153
2020-01-08 17:09:29,4002,0.30389404,5.453247,8.346161
2020-01-08 17:09:29,4102,0.31825256,5.493927,8.3485565
2020-01-08 17:09:29,4202,0.31825256,5.4604187,8.317459
2020-01-08 17:09:30,4302,0.36131287,5.4795685,8.250458
2020-01-08 17:09:30,4403,0.46180725,5.271393,8.396408
2020-01-08 17:09:30,4504,0.5407715,5.3072815,8.049454
2020-01-08 17:09:30,4602,1.1940155,5.71167,7.9537354
2020-01-08 17:09:30,4702,0.78723145,5.412567,8.583054
2020-01-08 17:09:30,4802,0.96191406,5.50589,8.303101
2020-01-08 17:09:30,4903,1.0695953,5.458023,8.204987
2020-01-08 17:09:30,5002,0.9523468,5.3575287,8.190628
2020-01-08 17:09:30,5102,0.95474243,5.539383,8.4179535
2020-01-08 17:09:30,5202,1.0480499,5.28096,8.2456665
2020-01-08 17:09:31,5302,0.72024536,5.510666,7.944168
2020-01-08 17:09:31,5402,0.047851562,5.4915314,8.563919
2020-01-08 17:09:31,5503,0.6771698,5.4436646,8.015961
2020-01-08 17:09:31,5602,-0.7776642,5.515457,7.688141
2020-01-08 17:09:31,5702,-1.3997955,5.4436646,8.082962
2020-01-08 17:09:31,5802,-1.6199341,5.871994,7.972885
2020-01-08 17:09:31,5902,-1.5026855,6.070587,8.109283
2020-01-08 17:09:31,6002,-1.3758698,5.922241,8.504089
2020-01-08 17:09:31,6102,-0.91166687,5.8815613,7.5421753
2020-01-08 17:09:31,6202,-1.2059784,5.87677,8.0327
2020-01-08 17:09:32,6302,-1.0145569,5.8624115,7.8436737
2020-01-08 17:09:32,6402,-1.0504456,5.8289185,8.003998
2020-01-08 17:09:32,6504,-0.9882355,5.860016,7.951355
2020-01-08 17:09:32,6602,-0.98583984,5.75235,7.8436737
2020-01-08 17:09:32,6704,0.07417297,5.515457,8.477768
2020-01-08 17:09:32,6802,-0.933197,6.867401,7.5182495
2020-01-08 17:09:32,6903,-3.5677032,5.991623,7.4680023
2020-01-08 17:09:32,7002,-2.8546448,6.479767,6.546768
2020-01-08 17:09:32,7103,-3.151352,6.36969,6.714264
2020-01-08 17:09:32,7202,-3.1824493,6.2979126,6.7286224
2020-01-08 17:09:33,7302,-1.2562256,6.16391,8.128418
2020-01-08 17:09:33,7402,0.04307556,5.584854,8.305481
2020-01-08 17:09:33,7502,0.3254242,5.54657,7.7814636
2020-01-08 17:09:33,7603,0.07417297,5.0201416,8.212173
2020-01-08 17:09:33,7703,1.2921295,5.5824585,8.159531
2020-01-08 17:09:33,7802,0.15553284,5.7547455,8.511276
2020-01-08 17:09:33,7902,-0.4283142,4.5224304,8.449051
2020-01-08 17:09:33,8002,0.4665985,5.3934174,8.365311
2020-01-08 17:09:33,8102,0.1986084,5.333603,8.5208435
2020-01-08 17:09:33,8203,0.71784973,5.843277,7.733597
2020-01-08 17:09:34,8302,0.1603241,5.7427673,8.202591
2020-01-08 17:09:34,8403,0.8231354,5.819351,7.1234283
2020-01-08 17:09:34,8502,-1.0648041,5.522629,8.489731
2020-01-08 17:09:34,8602,-0.8111725,5.36232,7.274185
2020-01-08 17:09:34,8702,-1.4572296,5.3192444,7.853241
2020-01-08 17:09:34,8802,-0.8949127,5.230713,8.468201
2020-01-08 17:09:34,8902,-0.4905243,5.54895,7.647461
2020-01-08 17:09:34,9003,0.8925171,7.051651,8.0686035
2020-01-08 17:09:34,9102,-0.06460571,5.75235,8.063812
2020-01-08 17:09:34,9202,-0.42591858,6.1160583,8.157135
2020-01-08 17:09:35,9303,-0.36610413,6.0634155,7.6833496
2020-01-08 17:09:35,9402,-0.5120697,6.2668,7.791031
2020-01-08 17:09:35,9502,-0.6388855,6.0538483,7.862808
2020-01-08 17:09:35,9603,-0.27278137,5.946167,7.635498
2020-01-08 17:09:35,9702,0.08135986,5.922241,7.532608
2020-01-08 17:09:35,9802,-0.50727844,5.826523,8.114059
2020-01-08 17:09:35,9903,-1.6917267,6.4654083,7.7192535
2020-01-08 17:09:35,10002,-1.002594,6.0394897,7.7001038
2020-01-08 17:09:35,10102,-1.2586212,6.1423798,7.8388824
