time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
12.237319,0.009655,-0.000879,0.010439
12.277308,0.010224,0.000839,0.007743
12.307300,0.008117,0.000430,0.007092
12.337291,0.007405,0.001599,0.007928
12.377280,0.009794,0.003417,0.006834
12.407272,0.008298,0.000115,0.008421
12.437264,0.008565,0.002374,0.008851
12.477253,0.012522,-0.000530,0.005239
12.507245,0.008032,0.000265,0.005376
12.537236,0.007797,0.000255,0.005000
12.577225,0.010130,0.000165,0.006702
12.607217,0.003718,-0.000598,0.009790
12.637209,0.007104,0.000807,0.008651
12.677198,0.007788,-0.000672,0.004964
12.707190,0.010952,-0.001713,0.005712
12.737181,0.009284,0.000467,0.008562
12.777170,0.009954,0.000278,0.008968
12.807162,0.012231,0.000499,0.007601
12.837154,0.006271,-0.000042,0.003170
12.877143,0.004345,0.000224,0.005645
12.907135,0.008466,0.003436,0.007298
12.937126,0.006889,-0.000578,0.006627
12.977115,0.007068,0.001732,0.007640
13.007107,0.006721,-0.001369,0.006885
13.037099,0.005300,-0.002852,0.007117
13.077088,0.007826,-0.001582,0.005967
13.107083,0.007148,0.001762,0.007485
13.137075,0.012058,-0.000308,0.006531
13.177064,0.008051,-0.000603,0.005147
13.207055,0.011735,-0.000622,0.005920
13.237047,0.010561,-0.001548,0.007350
13.277036,0.006064,-0.000060,0.006885
13.307028,0.004434,-0.000262,0.004877
13.337019,0.008486,-0.001307,0.008086
13.377008,0.006207,-0.000357,0.009735
13.407000,0.005150,-0.003327,0.005156
13.436992,0.010584,-0.001848,0.008993
13.476981,0.008632,-0.000744,0.007094
13.506973,0.010580,0.002745,0.008302
13.536964,0.006386,0.000634,0.006792
13.576953,0.002238,0.002273,0.003094
13.606945,0.001948,-0.001599,0.008261
13.636937,0.003762,0.000460,0.009050
13.676926,0.006327,0.001472,0.005153
13.706918,0.010534,-0.000406,0.008808
13.736909,0.009236,-0.000549,0.007249
13.776898,0.008186,0.001953,0.007942
13.806890,0.005962,0.000293,0.009050
13.836882,0.009579,0.002267,0.009721
13.876871,0.007440,0.000239,0.008934
13.906863,0.005634,0.000401,0.003836
13.936854,0.008358,0.001137,0.007586
13.976843,0.010302,0.002295,0.008042
14.006835,0.006358,-0.000643,0.005921
14.036827,0.008897,-0.000294,0.004974
14.076816,0.006813,-0.000925,0.005435
14.106808,0.004221,0.000393,0.007889
14.136799,0.003655,0.002620,0.007521
14.176788,0.007515,-0.000238,0.005261
14.206780,0.009636,-0.003848,0.008769
14.236772,0.010946,-0.000680,0.006361
14.276761,0.009327,-0.000054,0.006147
14.306753,0.004963,0.001504,0.006786
14.336744,0.005630,0.001597,0.007809
14.376733,0.004057,0.001530,0.007419
14.406725,0.008677,0.000785,0.008324
14.436717,0.010171,-0.002219,0.007938
14.476706,0.007346,-0.000205,0.007010
14.506698,0.007145,0.002166,0.006163
14.536689,0.008974,0.000794,0.006639
14.576678,0.006398,0.000624,0.007473
14.606670,0.007901,-0.000033,0.006832
14.636662,0.007674,0.000997,0.006699
14.676651,0.012105,0.000323,0.007318
14.706642,0.008165,0.001097,0.007518
14.736634,0.011012,0.001880,0.006165
14.776623,0.006866,-0.000974,0.007186
14.806615,0.010064,-0.000377,0.007654
14.836607,0.011630,0.000139,0.007562
14.876596,0.007513,0.000190,0.007348
14.906587,0.010440,-0.001739,0.006850
14.936579,0.008358,0.000288,0.006359
14.976568,0.009229,0.001884,0.007587
15.006560,0.012908,0.001293,0.006968
15.036551,0.007003,0.002102,0.005710
15.076540,0.001818,0.001300,0.007270
15.106529,0.004866,0.002053,0.007765
15.136521,0.005777,0.000683,0.004680
15.176510,0.005967,0.002478,0.004614
15.206502,0.008205,0.000006,0.008588
