time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.816208,0.387575,-1.839261,-9.569367
4.849595,0.413015,-1.841506,-9.595704
4.882917,0.443392,-1.865898,-9.635809
4.916204,0.406879,-1.777908,-9.592861
4.949442,0.394459,-1.834024,-9.578795
4.982827,0.401791,-1.862606,-9.600343
5.016216,0.388323,-1.854226,-9.639250
5.049315,0.409423,-1.851981,-9.590317
5.082832,0.409722,-1.813523,-9.583883
5.116315,0.413613,-1.806639,-9.607975
5.149491,0.413015,-1.836269,-9.626531
5.182871,0.420048,-1.841805,-9.630870
5.216197,0.427380,-1.839860,-9.591065
5.249523,0.414960,-1.821454,-9.589270
5.282858,0.396404,-1.834772,-9.608274
5.316196,0.399996,-1.840159,-9.623987
5.349487,0.397901,-1.855573,-9.606479
5.382989,0.400594,-1.860211,-9.578495
5.416228,0.403886,-1.852729,-9.613213
5.449515,0.413314,-1.867245,-9.625633
5.482984,0.420946,-1.828487,-9.573408
5.516278,0.430972,-1.843751,-9.606479
5.548962,0.409273,-1.860511,-9.582536
5.582936,0.412416,-1.901663,-9.605132
5.616175,0.410022,-1.876523,-9.560838
5.649582,0.403886,-1.869639,-9.609621
5.682944,0.403288,-1.886848,-9.588970
5.716181,0.386977,-1.876373,-9.616355
5.749571,0.413015,-1.891038,-9.588372
5.782940,0.417504,-1.827290,-9.584930
5.816241,0.432019,-1.855423,-9.588821
5.849525,0.430972,-1.894929,-9.628925
5.882887,0.415708,-1.893283,-9.588521
5.916203,0.403138,-1.857967,-9.601241
5.949535,0.419898,-1.886399,-9.587324
5.982918,0.407328,-1.889691,-9.572360
6.016193,0.374407,-1.904206,-9.585229
6.048856,0.396554,-1.869489,-9.663044
6.082885,0.413613,-1.918572,-9.630870
6.116290,0.358545,-1.904655,-9.521930
6.149519,0.413015,-1.876074,-9.568918
6.182894,0.532430,-1.918872,-9.575503
6.216219,0.510133,-1.922762,-9.682048
6.249594,0.445337,-1.911240,-9.617552
6.282966,0.404036,-1.904805,-9.529263
6.316185,0.424836,-1.952092,-9.532405
6.349587,0.445337,-1.957479,-9.548716
6.382964,0.438753,-1.971546,-9.553056
6.416193,0.410920,-1.971695,-9.665438
6.449674,0.454765,-1.973641,-9.573258
6.482996,0.447432,-1.937876,-9.561436
6.516181,0.474218,-1.952840,-9.498287
6.548739,0.485442,-1.971845,-9.619498
6.582969,0.492774,-2.023771,-9.527018
6.616297,0.457159,-1.976634,-9.569816
6.649533,0.477810,-1.993094,-9.581638
6.682901,0.465240,-1.950895,-9.563381
6.716223,0.508936,-1.979028,-9.591963
6.749540,0.482449,-1.938325,-9.575802
6.782921,0.470178,-1.928748,-9.574904
6.816221,0.456710,-1.951045,-9.607676
6.849601,0.497264,-1.935033,-9.603186
6.882913,0.473770,-1.961520,-9.555899
6.916318,0.486489,-1.954786,-9.568020
6.949603,0.474368,-1.930394,-9.575353
6.982934,0.478558,-1.939223,-9.605132
7.016261,0.489183,-1.911838,-9.505470
7.049593,0.499359,-1.910641,-9.582236
7.082859,0.475715,-1.923810,-9.559191
7.115343,0.451922,-1.914682,-9.586426
7.149611,0.460302,-1.926803,-9.609023
7.182904,0.480653,-1.939373,-9.645984
7.216223,0.481850,-1.825494,-9.555001
