time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.701429,-0.584056,-7.073622,-6.017293
4.735160,-0.104750,-7.062997,-6.550770
4.767930,0.350464,-7.309459,-6.708344
4.801837,1.299050,-8.734210,-7.063147
4.835154,0.478857,-10.289000,-6.791994
4.868491,0.826029,-10.903883,-6.309994
4.901823,1.989503,-7.394906,-9.193763
4.935149,1.356214,-5.827545,-7.863886
4.968489,-0.029779,-6.333638,-4.687116
5.001814,-1.008294,-7.103850,-2.634165
5.034831,-0.186605,-6.966777,-4.260484
5.068466,0.601116,-6.787654,-5.697206
5.101812,0.690004,-7.283122,-5.398220
5.135170,0.397751,-7.790711,-5.387595
5.168485,-0.052674,-8.163771,-6.269591
5.201914,-0.966843,-7.979411,-6.621401
5.235176,-1.262238,-7.659025,-6.191776
5.268492,-0.946941,-8.135638,-6.654622
5.301893,-0.983005,-8.865896,-6.928468
5.335185,-0.776497,-9.591814,-5.927806
5.368485,-1.306383,-10.517804,-6.857987
5.401820,-0.606054,-8.296504,-8.958674
5.435158,-0.590790,-5.155050,-9.545574
5.468509,-1.079824,-5.169266,-6.639059
5.501830,-1.992496,-6.811897,-4.940163
5.535214,-1.729872,-7.130187,-5.171062
5.568548,-0.561909,-6.734531,-5.720850
5.601815,0.428128,-6.348003,-5.579587
5.635216,0.504297,-6.483131,-5.608468
5.668490,-0.113280,-6.900036,-5.832932
5.701921,-0.838449,-7.108190,-5.954293
5.735246,-0.933323,-7.024988,-6.091665
5.768542,-0.638377,-6.875495,-6.449012
5.801836,0.213840,-7.165952,-7.398048
5.835187,0.664115,-7.471972,-7.479154
5.868493,0.840993,-8.452432,-7.096368
5.901827,0.304523,-9.953650,-6.476098
5.935184,1.016225,-9.488560,-7.544399
5.968487,1.678844,-6.621102,-10.410809
6.001862,0.971332,-5.769035,-7.122406
6.035133,-0.067339,-7.162809,-4.294603
6.068489,0.077066,-7.715590,-3.942792
6.101818,0.736543,-7.307514,-5.565221
6.135011,0.940805,-7.141710,-5.539333
6.168474,0.601116,-6.991318,-5.205330
6.201813,0.215635,-7.238678,-5.409443
6.235211,-0.083650,-7.549487,-5.890994
6.268482,-0.519411,-7.646006,-6.016694
6.301813,-0.643315,-7.981207,-5.866452
6.335219,-0.300932,-8.319849,-6.438088
6.368525,0.117769,-8.444651,-6.820726
6.401901,-0.689106,-9.436185,-7.078111
6.435239,-1.107507,-10.233632,-6.202551
6.468515,-1.573496,-9.416582,-7.477658
6.501710,-0.388623,-5.318610,-8.743039
6.535162,-0.266813,-5.175701,-6.665695
6.568492,-0.890376,-6.696223,-5.340607
6.601435,-1.206272,-7.189446,-5.238551
6.634886,-0.095921,-6.703705,-6.346208
6.668497,0.922249,-6.541941,-7.027233
6.701822,0.994377,-6.438837,-6.536853
6.735153,0.456411,-6.833744,-5.996193
6.768494,-0.212942,-7.106843,-5.696308
6.801803,-0.406879,-7.119114,-5.832334
6.835158,-0.238830,-6.811747,-6.246097
6.868499,0.031724,-6.828357,-6.540145
6.901804,0.275044,-7.403435,-6.289194
6.935239,0.970435,-7.732201,-6.574413
6.968480,1.458570,-8.413974,-7.186004
7.001825,0.773953,-9.519087,-6.472656
7.035162,0.603360,-9.811639,-5.772028
7.068477,1.923959,-7.217130,-8.635146
7.101913,1.186519,-5.182734,-8.305333
7.134823,0.221472,-6.030311,-5.843258
7.168489,-0.182714,-6.388856,-5.018576
7.201820,0.980161,-7.762279,-6.358778
7.235029,1.594895,-8.375516,-6.405167
7.268471,1.261191,-7.839944,-6.297574
7.301819,0.531831,-7.508484,-6.073858
7.335178,0.124802,-7.598270,-5.628819
7.368517,-0.651096,-7.435459,-5.380263
7.401830,-0.962204,-7.317091,-5.060476
7.435236,-0.381141,-7.695837,-5.367992
7.468536,0.145453,-8.251162,-5.847298
7.501855,0.118966,-8.958674,-6.723009
7.535190,-0.300483,-9.735920,-6.240261
7.568495,-0.592586,-10.102994,-6.657166
7.601854,0.092629,-8.044356,-8.100472
7.634723,0.353008,-5.961176,-8.395269
7.668495,0.071679,-6.078347,-6.212726
7.701836,-0.566847,-6.567679,-5.660095
7.735183,-1.041066,-6.832547,-5.630765
7.768485,-0.311108,-6.903478,-5.604278
7.801857,0.958762,-6.568428,-6.745455
7.835189,1.021912,-6.252382,-6.551817
7.868565,0.522104,-6.531466,-6.319871
7.901840,-0.068836,-7.248106,-6.164092
7.935233,-0.032323,-7.403585,-6.031958
7.968506,0.151139,-7.224462,-6.350847
8.001827,0.382338,-7.284918,-6.374790
8.035248,0.632391,-7.601113,-6.343514
8.068500,1.510795,-8.101519,-6.919340
8.101872,1.488199,-8.749922,-6.868162
8.135175,0.156826,-9.327993,-6.220059
8.168487,1.056928,-8.950893,-6.714479
8.201868,2.283851,-6.811448,-9.778119
8.235184,1.642331,-5.446105,-8.047798
8.268483,-0.159669,-6.435545,-4.386783
8.301824,-0.149793,-7.065841,-4.661079
8.335230,0.502501,-6.872502,-5.924963
8.368487,0.725619,-6.840778,-5.393281
8.401872,0.777545,-7.172087,-5.053143
8.435303,0.555475,-7.559662,-5.168667
8.468503,-0.092180,-7.947836,-6.006369
8.501828,-0.713198,-7.495914,-6.110670
8.535177,-0.548890,-7.535720,-6.346357
8.568518,-0.074971,-7.775298,-6.907967
