time_tick,acc_X_value,acc_Y_value,acc_Z_value
14.538839,-0.329364,-9.497539,-2.344755
14.572246,-0.329963,-9.517890,-2.347150
14.605551,-0.316495,-9.504123,-2.444268
14.638921,-0.309013,-9.515346,-2.454144
14.672275,-0.336248,-9.431396,-2.399974
14.705525,-0.290906,-9.439327,-2.264846
14.738903,-0.263970,-9.563381,-2.193317
14.772203,-0.213391,-9.549614,-2.377377
14.804778,-0.235688,-9.477935,-2.367651
14.838521,-0.238531,-9.511006,-2.330839
14.872220,-0.263372,-9.587474,-2.198853
14.905518,-0.257236,-9.688483,-2.171170
14.938648,-0.307217,-9.631768,-2.449056
14.972132,-0.385630,-9.492002,-2.372739
15.005520,-0.375155,-9.504721,-2.334131
15.038916,-0.324127,-9.526270,-2.329192
15.072248,-0.318889,-9.530759,-2.301509
15.105556,-0.334302,-9.512353,-2.325002
15.138888,-0.353606,-9.500232,-2.301808
15.172168,-0.357647,-9.497090,-2.272179
15.205590,-0.367972,-9.533602,-2.259608
15.238818,-0.345226,-9.446361,-2.295224
15.272185,-0.341186,-9.529412,-2.296121
15.304599,-0.342533,-9.493349,-2.279062
15.338907,-0.286566,-9.508313,-2.302556
15.372278,-0.219676,-9.576101,-2.369297
15.405534,-0.196631,-9.572510,-2.396532
15.438887,-0.199624,-9.632367,-2.200948
15.472271,-0.167301,-9.648528,-2.332784
15.505526,-0.148745,-9.682797,-2.352387
15.538849,-0.314400,-9.540037,-2.279212
15.572297,-0.324576,-9.480779,-2.303604
15.605509,-0.334602,-9.475242,-2.401919
15.638834,-0.364081,-9.522828,-2.216362
15.672191,-0.387426,-9.497539,-2.252725
15.705499,-0.364530,-9.488410,-2.353734
15.738859,-0.270405,-9.554852,-2.523130
15.772210,-0.276391,-9.564130,-2.500833
15.805582,-0.339091,-9.508014,-2.304352
15.839088,-0.356300,-9.551260,-2.155307
15.872233,-0.317542,-9.593011,-2.433643
15.905550,-0.283274,-9.623837,-2.575505
15.939002,-0.338492,-9.533902,-2.436337
15.972220,-0.295694,-9.487662,-2.352237
16.005472,-0.190047,-9.615607,-2.289836
16.038846,-0.139467,-9.538990,-2.169224
16.072177,-0.244367,-9.416881,-2.102483
16.105563,-0.369618,-9.473745,-1.853627
16.138814,-0.350015,-9.514149,-2.261255
16.172160,-0.296592,-9.624585,-2.532857
16.205662,-0.380692,-9.566823,-2.363012
16.238893,-0.521955,-9.502028,-2.030804
16.272214,-0.484694,-9.490505,-2.224293
16.305521,-0.422891,-9.562633,-2.504275
16.338853,-0.342084,-9.646134,-2.333981
16.372293,-0.229702,-9.667084,-2.417931
16.405529,-0.169396,-9.692523,-2.520137
16.438835,-0.211745,-9.385306,-2.154410
16.472160,-0.235388,-9.284896,-2.065222
16.505574,-0.225063,-9.455938,-2.018833
16.538805,-0.112232,-9.524025,-2.049809
16.572144,-0.109838,-9.603935,-2.017486
16.605550,-0.040404,-9.545125,-2.076146
16.638878,0.051328,-9.721554,-2.190623
16.672158,0.151738,-9.758965,-2.481828
16.705554,0.156975,-9.590916,-2.568322
16.738826,0.052674,-9.542132,-2.415237
16.772147,0.022746,-9.597350,-2.273525
16.805507,-0.049233,-9.539738,-2.158600
16.838991,-0.129740,-9.632217,-2.098144
16.872177,-0.056864,-9.665288,-2.402667
16.905659,-0.048035,-9.695067,-2.618602
16.938857,-0.164009,-9.506966,-2.440228
16.972420,-0.267412,-9.463121,-2.234468
17.005488,-0.135726,-9.616056,-2.273076
17.038863,-0.014066,-9.604683,-2.267091
17.072475,0.106246,-9.696863,-2.277117
17.105484,0.064346,-9.600942,-2.162191
17.138861,-0.013468,-9.557396,-2.161443
17.171822,-0.161914,-9.494246,-2.212920
17.205547,-0.294797,-9.401318,-2.099939
17.238876,-0.384882,-9.375879,-2.070759
17.272153,-0.341186,-9.483023,-2.181495
17.305495,-0.296592,-9.587773,-2.209179
17.338953,-0.350613,-9.582985,-2.085274
17.372157,-0.309611,-9.638652,-2.103381
17.405494,-0.247659,-9.646284,-2.310786
17.439167,-0.215187,-9.687136,-2.319915
17.472165,-0.224464,-9.590018,-2.148873
17.505593,-0.212493,-9.560538,-2.300760
17.538867,-0.230300,-9.571612,-2.140792
17.572387,-0.245564,-9.429002,-1.983068
17.605531,-0.274445,-9.429002,-1.870537
17.638951,-0.311108,-9.429301,-1.702787
17.672260,-0.265766,-9.567422,-1.814720
17.705495,-0.184510,-9.679055,-2.109666
17.738872,-0.122258,-9.687435,-2.126127
17.772286,-0.200970,-9.548716,-1.964064
17.805525,-0.152037,-9.610369,-2.307644
17.838916,-0.080957,-9.650773,-2.442173
17.872214,-0.045342,-9.598548,-2.286694
17.905527,-0.054171,-9.577448,-2.128372
17.938943,-0.123306,-9.581638,-2.084526
17.972220,-0.139018,-9.568320,-2.155906
18.005529,-0.195434,-9.593909,-2.179849
18.038879,-0.204113,-9.447558,-2.274124
18.072213,-0.191693,-9.494097,-2.209179
18.105505,-0.196032,-9.531807,-2.169823
18.138487,-0.118667,-9.598697,-2.252875
18.172252,-0.151588,-9.587324,-2.361515
18.205521,-0.214887,-9.579693,-2.155756
18.238804,-0.291056,-9.605431,-2.177604
18.272165,-0.315148,-9.625783,-2.570866
18.305488,-0.379195,-9.601241,-2.475992
18.338933,-0.425734,-9.469406,-2.317071
18.372156,-0.306618,-9.575054,-2.497092
18.405652,-0.282077,-9.555151,-2.365107
18.438865,-0.224764,-9.576550,-2.198255
18.472380,-0.083650,-9.693870,-2.375881
18.505564,-0.037710,-9.681599,-2.317371
18.539144,-0.055817,-9.654065,-2.231027
18.572155,-0.186156,-9.540636,-2.102034
18.605497,-0.278037,-9.448456,-2.140493
18.638882,-0.313652,-9.459529,-2.182243
18.672145,-0.363483,-9.485567,-2.225490
18.705499,-0.319937,-9.445313,-2.277865
18.738983,-0.274146,-9.530161,-2.333233
18.772146,-0.224165,-9.566524,-2.397579
18.805494,-0.239878,-9.488111,-2.305399
18.839104,-0.236286,-9.493199,-2.134657
18.872147,-0.249604,-9.616954,-1.955833
18.905498,-0.235688,-9.779915,-1.947902
