time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.800545,-0.030011,-0.387495,0.225938
21.830536,-0.071902,-0.104026,0.279415
21.870524,0.283868,0.017827,0.213824
21.900515,0.161735,-0.099128,0.152609
21.930506,-0.164499,-0.095117,0.087311
21.970494,-0.173543,0.071352,-0.178853
22.000485,-0.023167,0.228274,-0.286824
22.030476,-0.255842,0.371349,-0.302500
22.070464,-0.763323,0.379218,-0.451943
22.100455,-0.426753,0.308631,-0.421750
22.130446,-0.482363,0.090783,-0.478050
22.170434,-0.721944,-0.537886,-0.785594
22.200425,-1.188615,-0.285201,-0.976855
22.230416,-0.947856,0.477538,-1.001998
22.270404,-0.328949,0.682045,-0.783353
22.300395,-0.565189,0.079157,-0.761304
22.330386,-0.891603,-0.385037,-0.795485
22.370374,-0.916386,-0.242295,-0.633658
22.400365,-0.775247,-0.010008,-0.481115
22.430356,-0.767961,0.082371,-0.418637
22.470344,-0.685206,0.075937,-0.366933
22.500336,-0.576528,0.071521,-0.255453
22.530327,-0.542995,0.044795,-0.075700
22.570315,-0.436111,0.000596,0.049065
22.600306,-0.627591,0.210679,-0.051478
22.630297,-0.680737,0.357959,-0.016390
22.670285,0.464607,-0.062907,-0.095348
22.700276,0.589581,-0.785893,0.052409
22.730267,-0.512445,-0.654566,0.265577
22.770255,-0.193976,0.524437,0.230303
22.800246,0.452961,0.775720,0.246634
22.830237,0.719475,0.113308,0.183429
22.870225,0.132638,-0.587922,0.173720
22.900216,0.110727,-0.458124,0.271441
22.930207,0.363694,-0.205926,0.319222
22.970195,0.432714,-0.223327,0.294159
23.000186,0.334914,-0.348617,0.168156
23.030177,0.291312,-0.212088,-0.024380
23.070166,0.136857,0.207010,-0.111589
23.100157,-0.045582,0.301985,-0.087212
23.130148,-0.254279,0.189276,-0.111379
23.170136,-0.181061,0.137513,-0.211910
23.200127,0.064698,0.066613,0.007753
23.230118,-0.243804,-0.065583,-0.214122
23.270106,-0.653806,-0.238017,-0.481683
23.300097,-0.441547,0.395646,-0.492175
23.330088,-0.051992,0.847378,-0.420114
23.370076,-0.091250,0.477328,-0.334069
23.400067,-0.117208,-0.085071,-0.321278
23.430058,-0.359895,-0.259265,-0.248060
23.470046,-0.264708,0.055170,0.039658
23.500040,-0.062604,0.084154,0.174132
23.530031,-0.061012,-0.158784,0.192263
23.570019,-0.169444,-0.281043,0.197479
23.600010,-0.137090,-0.077316,0.206252
23.630001,0.036316,0.179120,0.135066
23.669989,0.221911,0.304834,0.061055
23.699980,0.131162,0.235221,0.123429
23.729971,-0.113816,0.115991,0.286051
23.769959,0.328352,-0.288946,0.343329
23.799950,0.882143,-0.739798,0.323415
23.829941,0.234162,-0.742955,0.473598
23.869929,-0.172795,0.354378,0.602719
23.899920,0.433282,0.654271,0.527031
23.929911,0.761468,-0.009547,0.443582
23.969899,0.216396,-0.752651,0.396569
23.999890,0.188731,-0.470920,0.427009
24.041130,0.611431,0.135126,0.310513
24.071121,0.607180,0.039370,0.227293
24.111109,0.415230,-0.260183,0.168850
24.141100,0.405895,-0.158985,0.075289
24.171091,0.401630,0.061999,-0.026303
24.211079,0.019261,0.179694,-0.008274
24.241070,0.070313,0.173087,-0.011732
24.271061,0.360127,0.206587,-0.051721
24.311049,0.275311,0.057516,-0.381318
24.341040,-0.485865,0.099393,-0.424579
24.371031,-0.846175,0.537754,-0.456269
24.411019,-0.105168,0.452918,-0.631413
24.441010,0.134179,-0.211128,-0.959195
24.471001,-0.358333,-0.743101,-1.236069
24.510986,-0.802284,-0.256787,-0.950874
24.532227,-0.735857,0.202517,-0.630239
24.562218,-0.589502,0.508161,-0.330180
24.602206,-0.700594,0.191797,-0.006781
24.632197,-0.643870,-0.087903,0.263519
24.662188,-0.596850,-0.192502,0.438862
24.702176,-0.430493,-0.073172,0.532911
24.732167,0.040837,0.288645,0.491852
24.762158,0.307490,0.692666,0.506210
24.802146,0.157998,0.595132,0.680382
24.832137,0.804354,-0.191557,0.840079
24.862128,1.294188,-1.365958,0.933929
24.902116,-0.348821,-0.823898,0.675723
24.932107,-0.087958,0.655863,0.550659
24.962098,1.263976,1.246845,0.483280
25.002086,1.372227,0.139064,0.454415
25.032077,0.475435,-0.637250,0.505983
25.062068,0.223661,-0.593149,0.586584
25.102056,0.620018,-0.062316,0.531363
25.132047,0.701079,0.068274,0.395101
25.162038,0.613607,-0.057836,0.286290
25.202026,0.301523,-0.212400,0.138625
25.232017,0.134353,-0.109228,0.051315
25.262008,-0.225149,0.259449,-0.100771
25.301996,0.085229,0.803564,-0.176840
25.331988,0.576312,0.640219,-0.029566
25.361979,0.509943,-0.242081,-0.177138
25.401967,-0.769682,-0.299841,-0.683311
25.431958,-0.333352,0.890277,-0.506987
25.461949,0.444679,1.485689,-0.323017
25.501936,0.271784,0.537314,-0.373166
25.531927,-0.492457,-0.367118,-0.269177
25.561918,-0.585053,-0.504370,-0.176922
25.601906,-0.151035,-0.048353,-0.083216
25.631897,0.071864,0.166125,-0.010704
25.661888,-0.021400,0.098930,0.055464
25.701876,0.032736,-0.156858,0.134983
25.731867,0.083748,-0.164565,0.187422
25.761858,0.124897,-0.070036,0.206700
25.801846,0.309640,0.133742,0.218593
25.831837,0.385914,0.333779,0.162769
25.861828,0.065015,0.540989,0.207603
25.901816,0.500675,0.137321,0.346662
25.931807,1.132424,-0.853052,0.344795
25.961798,0.049840,-1.068960,0.255052
26.001786,-0.417592,0.344323,0.378581
26.031777,0.571612,0.916554,0.470231
26.061768,0.742635,0.348022,0.400601
26.101756,-0.124443,-0.472917,0.209591
26.131747,-0.154368,-0.303055,0.147312
26.161738,0.215389,0.049958,0.088995
26.201726,0.662053,0.020663,0.022559
26.231717,0.378830,-0.257493,0.088274
26.261708,0.082470,-0.368443,0.157685
26.301696,0.121893,-0.292241,0.101855
26.331687,-0.137469,-0.123316,-0.024220
26.361678,-0.683854,0.329668,-0.248097
26.401666,0.147207,0.410958,-0.134595
26.431657,0.314356,-0.263523,-0.316844
26.461648,-0.479609,-0.607670,-0.651209
26.501638,-0.596443,0.723423,-0.665910
26.531629,0.170008,1.476857,-0.425347
26.561620,0.361084,0.940930,-0.374445
26.601608,-0.376195,-0.523938,-0.479568
26.631599,-0.622330,-0.780377,-0.375503
26.661590,-0.256967,-0.364654,-0.246848
26.701578,-0.017486,0.140216,-0.035053
26.731569,-0.120571,0.084932,0.126338
26.761560,-0.103886,-0.066723,0.232005
26.801548,0.066776,-0.081337,0.299720
26.831539,0.210075,-0.083361,0.328171
26.861530,0.262482,-0.023918,0.313981
26.901518,-0.011562,0.365517,0.268722
26.931509,-0.152354,0.466643,0.344132
26.961500,0.523198,-0.114107,0.407237
27.001488,0.789382,-1.239914,0.425266
27.031479,-0.305168,-0.660531,0.356052
27.061470,-0.093064,0.599054,0.444686
27.101458,1.077661,0.827621,0.499449
27.131449,0.689394,-0.221917,0.403571
27.161440,-0.143350,-0.760259,0.292394
27.201428,0.264799,-0.182574,0.301852
27.231419,0.782630,0.212104,0.248212
27.261410,0.838029,0.163979,0.047104
27.301398,0.345207,0.048036,0.088743
27.331389,0.344718,0.195711,0.144366
27.361380,0.628781,0.364083,0.048291
27.401368,0.188518,0.312178,-0.114073
27.431359,-0.418311,0.387433,-0.140642
27.461351,-0.391415,0.543092,-0.078779
27.501339,0.148774,0.147837,0.120295
27.531330,0.024375,-0.555219,-0.135166
27.561321,-0.634084,-0.514226,-0.392065
27.601309,-0.314493,0.491893,-0.309086
27.631300,0.331461,0.820280,-0.200572
27.661291,0.226877,0.379068,-0.194357
27.701279,-0.439508,-0.350428,-0.294653
27.731270,-0.548974,-0.223542,-0.285533
27.761261,-0.178155,0.133315,-0.183686
27.801249,0.000724,0.112192,-0.064704
27.831240,-0.099922,-0.120331,-0.000801
27.861231,-0.121994,-0.118866,0.050121
27.901219,0.171400,0.212010,0.112270
27.931210,0.313555,0.281494,0.246147
27.961201,0.241399,0.231802,0.372347
28.001189,-0.066671,0.245028,0.388851
28.042429,0.382193,-0.014482,0.286797
28.072420,1.241133,-0.666254,0.176841
28.102411,0.658863,-0.863396,0.100241
28.142399,-0.516923,0.371189,0.187280
28.172390,0.439609,1.004782,0.259295
28.202381,1.139394,0.544946,0.265113
28.242370,0.314016,-0.524510,0.190474
28.272361,-0.096899,-0.657980,0.202412
28.312349,0.378143,-0.331477,0.202159
28.342340,0.527872,-0.259185,0.029100
28.372331,0.311480,-0.306862,-0.045386
28.402322,-0.177596,-0.285075,-0.005140
28.442310,-0.372859,-0.059149,-0.061421
28.472301,-0.340541,0.219676,-0.151643
28.502292,-0.345910,0.470141,-0.193782
28.542280,-0.709185,0.628395,-0.368733
28.562274,-0.562608,0.625505,-0.407244
28.602259,-0.027299,0.108733,-0.356665
28.632250,-0.264179,-0.341511,-0.373962
28.662241,-0.976645,-0.008469,-0.410039
28.702229,-0.512342,0.899676,-0.289727
28.732220,0.090975,0.972846,-0.260800
28.762211,0.265287,0.323521,-0.205888
28.802200,-0.687048,-0.532571,-0.226101
28.832191,-0.885750,-0.475899,-0.192154
28.862182,-0.628372,-0.015864,-0.174857
28.902170,-0.453060,0.323868,-0.288636
28.932161,-0.544345,0.207757,-0.324614
28.962152,-0.501857,0.032214,-0.282752
29.002140,-0.295725,-0.131166,-0.161852
29.032131,-0.294404,-0.118594,-0.060558
29.062122,-0.186185,0.044403,-0.033565
29.102110,-0.183704,0.251363,0.050223
29.132101,-0.021345,0.008165,0.210781
29.162092,0.638337,-0.842143,0.202989
29.202080,0.141292,-1.206898,0.138538
29.232071,-0.590319,-0.119291,0.274818
29.262062,0.289265,0.767548,0.343981
29.302050,1.183707,0.346334,0.294486
29.332041,0.531389,-0.499817,0.317836
29.362032,-0.042161,-0.725066,0.469484
29.402020,0.384847,-0.218967,0.448700
29.432011,0.757408,0.032273,0.229393
29.462002,0.718885,-0.036250,0.044804
29.501990,0.517425,-0.206906,-0.044194
29.531981,0.378407,-0.187884,-0.046168
29.561973,0.469998,-0.136599,-0.025199
29.601961,0.041932,0.133853,0.049373
29.631952,-0.376588,0.477061,0.042592
29.661943,0.019830,0.582612,0.019162
29.701931,0.429692,-0.118668,-0.066671
29.731922,-0.218009,-0.457972,-0.259527
29.761913,-1.048884,0.246806,-0.371621
29.801901,-0.535568,1.388929,-0.528814
29.831892,-0.053898,1.282763,-0.630158
29.861883,-0.253047,0.379046,-0.594407
29.901871,-1.181169,-0.471168,-0.423665
29.931862,-1.306480,-0.212214,-0.294863
29.961853,-0.964225,0.274007,-0.198225
30.001841,-0.606225,0.435180,-0.154276
30.031832,-0.662793,0.156826,-0.113812
30.061823,-0.663048,-0.097905,-0.055278
30.101811,-0.467691,-0.164954,-0.023203
30.131802,-0.349060,-0.019628,-0.041449
30.161793,-0.189174,0.231392,0.046647
30.201781,0.185022,0.283947,0.146571
30.231772,0.389746,0.105331,0.121978
30.261764,0.294848,0.065031,0.138313
30.301752,0.618242,-0.189704,0.289070
30.331743,1.332976,-1.031508,0.373506
30.361734,0.586721,-1.346209,0.360368
30.401722,-0.334687,0.018381,0.516297
30.431713,0.573988,0.784611,0.420902
30.461704,1.413925,0.376496,0.175752
30.501692,0.560251,-0.687507,-0.015185
30.531687,0.118306,-0.768327,0.142790
30.561678,0.344718,-0.446170,0.271409
30.601666,0.935073,-0.339541,0.174674
30.631657,0.675132,-0.382824,0.052893
30.661648,0.318634,-0.214988,0.055170
30.701636,0.223435,0.242253,0.173302
30.731627,0.169005,0.453022,0.189555
30.761618,0.023906,0.568693,0.232802
30.801606,-0.007257,0.680516,0.224425
30.831597,0.440272,0.502413,0.280659
30.861588,0.724465,-0.039102,0.266423
30.901576,-0.001214,-0.450295,0.157809
30.931568,-0.346629,0.089334,0.055275
30.961559,-0.100323,0.908237,-0.120003
31.001547,0.835759,1.049970,-0.199579
31.031538,0.736288,0.283356,-0.141869
31.061529,0.064846,-0.506733,-0.041553
31.101517,-0.191954,-0.599389,0.098439
31.131508,0.266124,-0.184078,0.107855
31.161499,0.762717,0.134492,0.148040
31.201487,0.675981,-0.032818,0.278539
31.231478,0.654555,-0.263318,0.443101
31.261469,0.787229,-0.274179,0.596251
31.301457,0.976213,-0.133808,0.811032
31.331448,1.058966,-0.214775,0.845146
31.361439,1.195654,-0.474336,0.796715
31.401427,1.875749,-1.117115,0.643976
31.431418,1.563040,-1.368876,0.671965
31.461409,0.551172,-0.964965,0.786166
31.501397,0.831197,-0.008471,0.690430
31.531384,1.803226,0.233988,0.675025
31.561376,1.886247,-0.068257,0.788297
31.601364,0.820997,-0.576358,0.959543
31.631355,0.605098,-0.566568,0.952672
31.661346,1.035113,-0.268456,0.888476
31.701334,1.329106,-0.134519,0.826320
31.731325,1.268459,-0.300959,0.716191
31.761316,1.248028,-0.407327,0.644659
31.801304,1.360285,-0.404225,0.677389
31.831295,1.061122,-0.228575,0.707581
31.861286,0.565949,0.313457,0.655258
31.901274,0.897575,0.879405,0.614931
31.931265,1.748398,0.587277,0.552036
31.961256,1.924358,-0.078092,0.327396
32.001244,0.462710,-0.052043,0.418551
32.044984,0.525576,0.857678,0.598579
32.074975,1.012191,1.039463,0.546895
32.104966,1.220856,0.595742,0.543289
32.134957,0.774287,-0.104204,0.530517
32.174945,0.112988,-0.349679,0.610507
32.204936,0.230804,-0.120047,0.587011
32.234927,0.613867,0.030341,0.449220
32.274915,0.922757,-0.119074,0.323422
32.304906,0.866499,-0.398407,0.360381
32.344894,0.849089,-0.532278,0.459458
32.374885,1.062311,-0.387123,0.574216
32.404876,1.226436,-0.185916,0.736014
32.434867,1.266316,-0.194119,0.871279
32.474856,1.408797,-0.346766,0.895593
32.504847,1.630525,-0.266925,0.902756
32.534838,1.546922,0.005522,0.921048
32.564829,1.503321,0.151475,1.085361
32.604816,2.269858,-0.579708,1.187553
32.634807,2.237677,-1.349740,1.159244
32.664798,1.233402,-1.333564,1.288558
32.704786,0.847008,-0.313551,1.228583
32.734777,1.990932,0.186923,0.904976
32.764768,2.448748,0.099783,0.770957
32.804756,1.564660,-0.461073,1.055446
32.834747,1.185863,-0.717635,1.139758
32.864738,1.247640,-0.660679,1.114413
32.904726,1.565741,-0.475503,1.013368
32.934717,1.497118,-0.501723,0.901760
32.964708,1.241537,-0.597619,0.821623
33.004696,1.110849,-0.622289,0.722031
33.034687,1.026589,-0.503035,0.605876
33.064678,0.788847,-0.127229,0.527730
33.104666,0.720630,0.569370,0.464679
33.134658,0.925476,0.702039,0.579839
33.164649,1.204145,0.224760,0.538857
33.204637,0.512924,-0.400013,0.408183
33.234628,0.197287,-0.039023,0.416227
33.264619,0.559845,0.575463,0.406589
33.304607,1.164421,0.602637,0.403855
33.334598,0.976012,-0.090095,0.555001
33.364589,0.250749,-0.686333,0.640804
33.404577,-0.073095,-0.635890,0.540975
33.434568,0.202289,-0.117725,0.456115
33.464559,0.447776,0.274663,0.456508
33.504547,0.423063,0.058316,0.352565
33.534538,0.231191,-0.134656,0.292608
33.564529,0.403272,-0.002573,0.317297
33.604517,0.848612,0.198790,0.445307
33.634508,0.954402,0.129335,0.423020
33.664499,0.944643,0.056072,0.414310
33.704487,1.120409,-0.216277,0.492583
33.734479,1.680592,-0.749968,0.556781
33.764470,0.929396,-1.014590,0.773380
33.804458,-0.370924,-0.170882,0.849676
33.834449,0.501449,0.463612,0.651048
33.864440,1.650203,0.412086,0.411305
33.904428,0.848182,-0.327746,0.334318
33.934419,0.177188,-0.531644,0.409046
33.964410,0.431799,-0.336071,0.386269
34.004398,0.802303,-0.146500,0.225815
34.034389,0.608971,-0.219970,0.086026
34.064380,0.358992,-0.256103,-0.038932
34.104368,0.448172,-0.080174,-0.168758
34.134359,0.492528,0.108675,-0.186937
34.164350,0.243167,0.290287,-0.109983
34.204338,0.031940,0.448756,-0.104383
34.234329,-0.505870,0.763069,-0.268862
34.264320,-0.206885,1.031222,-0.162479
34.304308,0.340037,0.403383,-0.377088
34.334300,0.323240,-0.625014,-0.613471
34.364291,-0.850541,-0.665801,-0.876247
34.404279,-0.587087,0.613364,-0.950558
34.434270,-0.018661,1.202482,-0.977755
34.464261,0.020068,0.799304,-0.788984
34.504249,-1.301712,-0.108700,-0.291633
34.534240,-1.707875,-0.133168,-0.073673
34.574228,-0.971439,0.213646,-0.070586
34.604219,-0.350987,0.120911,-0.192329
34.634210,-0.362361,-0.256656,-0.203023
34.664201,-0.629160,-0.529526,-0.163117
34.704189,-0.489304,-0.273610,-0.153702
34.734180,-0.213126,0.138812,-0.147173
34.774168,-0.110524,0.377855,0.012996
34.804159,-0.197152,0.240094,0.150883
34.834150,0.041480,0.041921,0.233893
34.874138,0.693245,-0.091255,0.244612
34.904129,0.467690,-0.098843,0.489411
34.934121,0.255778,-0.358729,0.793366
34.974109,0.851558,-1.090574,0.952966
35.004100,-0.124850,-0.935148,0.918020
35.034091,-0.345861,-0.294292,0.872483
35.074079,0.736719,0.075616,0.575843
35.104070,1.113762,-0.304631,0.368854
35.134061,0.627239,-0.779885,0.333663
35.174049,0.174403,-0.535699,0.354058
35.204040,0.262166,0.163342,0.309811
35.234031,0.492814,0.549896,0.181260
35.274019,0.713710,0.223195,-0.015387
35.304010,0.463160,-0.167550,-0.100337
35.334001,0.141602,-0.197669,-0.034880
35.373989,-0.003318,0.159897,0.079343
35.403980,0.054083,0.337867,-0.008476
35.433971,-0.327833,0.507278,-0.175554
35.473959,-0.434106,0.886968,-0.120849
35.503950,0.441846,0.334556,-0.020137
35.533941,0.215513,-0.677735,-0.254862
35.573929,-1.425327,0.069505,-0.631755
35.603921,-0.783790,1.384674,-0.530971
35.633912,0.340221,1.718062,-0.518963
35.673900,0.124521,0.171464,-0.527049
35.703891,-0.879683,-0.803552,-0.363406
35.733882,-1.125636,-0.746789,-0.155491
35.773870,-0.460171,0.020969,-0.016347
35.803861,-0.284127,0.298639,0.063997
35.833852,-0.342459,0.103382,0.104542
35.873840,-0.245880,-0.249415,0.098779
35.903831,-0.225236,-0.176713,0.174762
35.933822,-0.146254,0.030682,0.298551
35.973810,0.185935,0.248226,0.244547
36.003801,-0.187720,0.397456,0.136248
36.035043,-0.436288,0.205418,0.221190
36.075031,0.849356,-0.562659,0.348427
36.105022,0.041464,-0.826363,0.336273
36.135013,-0.857713,-0.155313,0.232685
36.175001,0.508776,0.899098,0.248782
36.204992,1.206143,0.636490,0.328812
36.244980,0.569489,-0.453241,0.432138
36.274971,-0.211233,-0.683034,0.465274
36.304962,0.111537,-0.422272,0.350145
36.334953,0.585696,-0.178734,0.087562
36.374942,0.568472,-0.253816,-0.199535
36.404933,0.173757,-0.376720,-0.209202
36.434924,0.052069,-0.287277,-0.159475
36.474912,-0.072824,-0.087619,-0.143418
36.504903,-0.513101,0.184639,-0.200735
36.534894,-0.461277,0.548862,-0.275420
36.574881,-0.080564,0.433469,-0.105351
36.604872,-0.300853,-0.053258,-0.333231
36.634863,-1.081815,-0.038661,-0.590317
36.674851,-0.620937,0.821320,-0.710494
36.704842,0.043397,1.144018,-0.745070
36.734833,0.150897,0.616863,-0.721246
36.774821,-0.777469,-0.311688,-0.522161
36.804812,-1.067585,-0.272656,-0.350801
36.834804,-0.707147,0.127066,-0.197671
36.874792,-0.351390,0.213045,-0.058347
36.904783,-0.522193,-0.037212,0.031534
36.934774,-0.647220,-0.147272,0.067463
36.974762,-0.392844,-0.021681,0.137042
37.004753,-0.166846,0.035412,0.236010
37.034744,-0.057608,0.031023,0.208638
37.074732,-0.482750,0.130371,0.001252
37.104723,-0.288300,-0.009056,0.012186
37.134714,0.998447,-0.695612,0.092247
37.174702,-0.060421,-1.104913,0.156360
37.204693,-1.097410,-0.006439,0.189258
37.234684,-0.075572,1.058855,0.206447
37.274672,1.105238,0.579381,0.301759
37.304663,0.048432,-0.409526,0.343397
37.334654,-0.594284,-0.694158,0.403824
37.374642,0.024475,-0.240632,0.302315
37.404633,0.408018,-0.024948,0.023299
37.434624,0.252373,-0.062314,-0.146603
37.474613,-0.037980,-0.011028,-0.156777
37.504604,0.104555,0.147217,-0.204120
37.534594,-0.058282,0.221520,-0.226470
37.574582,-0.558443,0.370413,-0.245466
37.604573,-0.487942,0.550411,-0.301699
37.634564,0.003031,0.472938,-0.150706
37.674552,0.068733,-0.221102,-0.422531
37.704543,-0.728889,-0.384280,-0.677612
37.734534,-0.698890,0.267579,-0.736668
37.774522,0.025396,0.945130,-0.649913
37.804513,0.077602,0.434210,-0.538072
37.834504,-0.579809,-0.314905,-0.422978
37.874492,-0.985789,-0.330305,-0.298299
37.904483,-0.632591,0.154778,-0.203785
37.934474,-0.206172,0.333380,-0.088576
37.974462,-0.272615,-0.064708,0.042245
38.004453,-0.377715,-0.270649,0.112792
38.034444,-0.236230,-0.260170,0.150870
38.074432,0.042581,-0.292492,0.159246
38.104423,-0.050760,-0.318885,0.067331
38.134414,-0.280426,-0.079833,-0.057866
38.174403,-0.097781,0.090277,-0.021659
38.204394,0.639811,-0.470142,0.147231
38.234385,0.448738,-1.157085,0.215655
38.274373,-1.168629,-0.439531,0.329142
38.304364,-0.473007,0.375045,0.217407
38.334355,0.733074,0.611857,-0.074130
38.374343,0.712653,-0.234410,-0.094353
38.404334,-0.432597,-0.538865,0.104881
38.434325,-0.505293,-0.215003,0.102677
38.474313,0.362969,0.319408,-0.018930
38.504304,0.376854,0.244560,-0.030186
38.534295,0.080127,-0.047257,0.051018
38.574283,-0.004817,-0.202482,-0.046473
38.604274,0.078450,-0.038204,-0.161312
38.634265,-0.267761,0.222690,-0.244324
38.674253,-0.316260,0.562415,-0.407812
38.704244,0.290899,0.333380,-0.432353
38.734235,0.223806,-0.418292,-0.529708
38.774223,-1.255092,-0.430981,-0.651910
38.804215,-0.903844,0.544236,-0.646456
38.834206,-0.271481,1.203760,-0.569304
38.874194,-0.051501,0.310744,-0.656658
38.904185,-0.663990,-0.627735,-0.824642
38.934176,-1.257602,-0.797269,-0.692281
38.974164,-0.912773,-0.145522,-0.249375
39.004155,-0.476381,0.116972,-0.061278
39.034146,-0.486202,0.036113,0.005961
39.074134,-0.446177,-0.154853,0.112327
39.104125,-0.345804,-0.141167,0.250282
39.134116,-0.199790,-0.068576,0.222981
39.174104,0.140627,0.177344,0.034740
39.204095,0.036465,0.429201,-0.001076
39.234086,0.126166,0.340321,0.128008
39.274074,0.938036,-0.499688,0.253900
39.304065,0.508187,-0.965101,0.360635
39.334056,-0.347397,-0.350324,0.416436
39.374044,0.523660,0.653750,0.417804
39.404035,1.103336,0.374422,0.347050
39.434027,0.513345,-0.408566,0.309072
39.474015,-0.231093,-0.592297,0.352589
39.504006,0.099130,-0.194044,0.331866
39.533998,0.629315,0.076149,0.153412
39.573986,0.511979,0.006707,0.076334
39.603977,-0.094989,-0.173724,0.117459
39.633968,-0.155926,-0.210180,-0.003000
39.673956,-0.121661,0.007168,-0.181646
39.703947,-0.533529,0.300099,-0.293631
39.733938,-0.505652,0.605770,-0.418874
39.773926,0.078418,0.279036,-0.276478
39.803917,-0.318870,-0.448453,-0.310141
39.833908,-1.431059,-0.171674,-0.559580
39.873896,-0.381011,0.975434,-0.632559
39.903887,0.302704,1.121708,-0.578769
39.933878,0.003629,0.344506,-0.513584
39.973866,-0.896139,-0.595162,-0.219407
40.003857,-0.824290,-0.423469,-0.029634
40.035099,-0.379028,-0.009644,0.046640
40.075087,-0.097545,0.159372,0.135074
40.105078,-0.207635,0.146134,0.222312
40.135069,-0.080044,0.149910,0.261317
40.175057,0.241024,0.104077,0.304837
40.205048,0.123334,-0.032103,0.245474
40.235039,-0.105370,-0.031581,0.264570
40.275027,0.436707,-0.323393,0.274281
40.305018,0.967046,-0.853135,0.190894
40.335009,-0.076260,-0.709252,0.283122
40.374997,-0.077673,0.633185,0.336656
40.404988,0.933478,1.012160,0.392794
40.434979,1.031915,0.206827,0.486709
40.474967,-0.040670,-0.786336,0.732574
40.504959,0.004010,-0.487560,0.846003
40.534950,0.519870,0.107972,0.772929
40.564940,0.811857,0.248296,0.540420
40.604928,0.617971,-0.116742,0.255177
40.634919,0.486255,-0.259717,0.102314
40.664910,0.506816,-0.133694,-0.029501
40.704898,0.187101,0.123186,-0.032090
40.734889,-0.003804,0.202616,-0.037397
40.764880,0.351510,-0.055959,0.051292
40.804868,0.130947,-0.533720,-0.340090
40.834859,-0.721897,0.010602,-0.517704
40.864850,-0.368015,1.200285,-0.488445
40.904838,0.464191,1.556439,-0.347168
40.934829,0.151917,0.591574,-0.390507
40.964820,-0.514432,-0.354627,-0.377558
41.004808,-0.564356,-0.365596,-0.225720
41.034799,-0.251250,0.071353,-0.185724
41.064790,-0.005885,0.199657,-0.122379
41.104778,-0.063819,-0.093451,0.021009
41.134769,-0.063852,-0.295174,0.122019
41.164760,0.051682,-0.283663,0.236651
41.204748,0.164900,-0.056986,0.384751
41.234740,-0.099575,0.140340,0.379753
41.264731,-0.164977,0.066833,0.506303
41.304719,1.058601,-0.708225,0.433226
41.334710,0.798210,-1.332140,0.407896
41.364701,-0.523054,-0.686015,0.512526
41.404689,0.516420,0.930703,0.441674
41.434680,1.384903,0.886365,0.434985
41.464671,1.006898,-0.204120,0.497683
41.504659,0.012768,-0.965920,0.770071
41.534654,0.282022,-0.523945,0.849395
41.564645,0.709953,-0.007229,0.651059
41.604633,0.772080,-0.005653,0.237372
41.634624,0.499180,-0.038412,0.186720
41.664615,0.309785,0.263526,0.208691
41.704603,0.583767,0.485713,0.206608
41.734594,0.367025,0.302975,0.239255
41.764585,-0.078628,0.194232,0.251333
41.804573,0.119453,0.559883,0.141847
41.834564,0.653945,0.597753,0.141259
41.864555,0.408534,0.084969,-0.242896
41.904544,-0.487355,-0.243081,-0.628230
41.934535,-0.296990,0.527689,-0.547903
41.964526,0.291270,1.129195,-0.365525
42.004514,0.137598,0.497843,-0.281398
42.034505,-0.276891,-0.351678,-0.241544
42.064496,-0.428879,-0.518236,-0.105823
42.104484,-0.285030,0.008864,0.016279
42.134475,-0.194637,0.235377,0.120814
42.164466,-0.172053,0.128078,0.185995
42.204454,-0.180860,-0.094025,0.187098
42.234445,-0.172635,-0.059032,0.216286
42.264436,0.098192,0.082343,0.223683
42.304424,0.474732,0.169174,0.290301
42.334415,0.428324,0.061586,0.305901
42.364406,0.449133,0.046411,0.332419
42.404394,0.964548,-0.227478,0.488766
42.434385,1.238866,-0.853992,0.526267
42.464376,0.557264,-0.866518,0.549219
42.504364,0.373411,0.572786,0.744602
42.534351,1.318855,1.074886,0.817761
42.564343,1.555928,0.389097,0.790416
42.604330,0.650089,-0.847407,0.798149
42.634322,0.541042,-0.976545,0.857779
42.664313,0.837938,-0.577086,0.822253
42.704301,1.129685,-0.236747,0.599124
42.734292,0.916317,-0.342203,0.416153
42.764283,0.627642,-0.329574,0.281533
42.804271,0.698943,0.056679,0.220471
42.834262,0.675112,0.334342,0.288189
42.864253,0.394983,0.375885,0.429306
42.904241,0.017154,0.476391,0.326745
42.934232,0.517779,0.500980,0.465409
42.974220,0.813765,-0.021629,0.377068
43.004211,0.374591,-0.261156,0.143613
43.034202,0.260643,0.292433,0.101047
43.064193,0.746009,0.907255,0.203282
43.104181,1.673399,0.461355,0.311936
43.134172,1.162744,-0.439283,0.379813
43.174160,0.404523,-0.615479,0.623990
43.204151,0.984466,-0.056371,0.678476
43.234142,1.663393,0.305237,0.707226
43.274130,1.761689,-0.083647,0.765083
43.304121,1.638986,-0.360262,0.841769
43.334113,1.660359,-0.232775,0.947506
43.374101,1.884966,0.068161,1.126655
43.404092,1.929487,0.029676,1.175730
43.434083,1.926138,-0.129483,1.181648
43.474071,1.985090,-0.253570,1.237132
43.504062,2.006374,-0.380165,1.361457
43.534052,1.744067,-0.594030,1.437692
43.574040,1.717042,-0.766334,1.391415
43.604031,1.889358,-0.687012,1.387270
