time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.946781,-0.003882,0.014218,0.007004
4.986773,0.013806,0.005127,0.002381
5.016766,0.003027,-0.010781,0.003147
5.046760,0.015860,-0.020046,0.003638
5.086752,-0.013460,0.012963,0.019085
5.116746,0.001299,0.016720,0.010297
5.146739,-0.004413,0.007498,0.011782
5.186731,0.020557,0.023749,-0.008748
5.216725,0.025283,-0.004947,-0.013284
5.246719,-0.000969,-0.035761,-0.029317
5.286710,0.013385,-0.015701,-0.011504
5.316704,-0.016973,-0.002989,-0.004784
5.346698,-0.005940,-0.009342,0.005569
5.386689,-0.000363,0.005564,0.010383
5.416683,0.000346,0.028690,0.010005
5.446677,-0.009103,0.031209,-0.001374
5.486669,0.018156,0.008150,-0.003227
5.516662,0.024999,0.004760,0.005748
5.546656,0.017329,-0.025376,0.002775
5.586649,0.006601,-0.004763,0.009376
5.616643,-0.009745,0.043761,0.007274
5.646636,-0.000809,0.041874,0.003618
5.686628,0.020501,0.017930,-0.002631
5.716622,0.022503,0.001856,0.001223
5.746615,0.033661,-0.002017,0.009059
5.786607,0.030057,0.001058,0.009480
5.816601,0.023620,0.003604,0.018626
5.846595,0.017493,0.017451,0.023487
5.886586,0.031145,0.031219,0.036460
5.916580,0.039384,0.008362,0.016623
5.946574,0.028446,-0.033030,0.004138
5.986565,0.025996,-0.046428,0.007240
6.016559,-0.003239,-0.036171,0.014460
6.046553,0.004505,-0.007297,0.023852
6.086545,0.002943,-0.000860,0.032223
6.116538,0.007428,0.004136,0.019920
6.146532,-0.002088,-0.004370,0.010405
6.186524,0.035751,-0.005776,0.010681
6.216517,0.012314,-0.000116,-0.001083
6.246511,0.011282,-0.007640,-0.007420
6.286503,0.003385,0.000853,0.000503
6.316497,0.004759,0.008677,0.007883
6.346490,-0.014255,-0.004574,0.011741
6.386482,0.011162,-0.004275,0.015052
6.416476,0.015658,-0.009215,0.014856
6.446469,0.001024,-0.022283,-0.001209
6.486461,0.003919,-0.008635,-0.000707
6.516455,0.001072,0.004734,0.007984
6.546449,-0.005351,-0.000560,-0.004593
6.586440,0.006585,-0.027297,-0.006482
6.616434,0.015484,-0.016258,0.006830
6.646428,0.035579,-0.025818,0.006644
6.686419,0.013717,-0.035106,0.000327
6.716413,0.013180,-0.011027,-0.006105
6.746407,0.013743,0.005869,0.006040
6.786398,-0.010252,0.006337,0.004243
6.816392,0.003944,0.000731,0.006447
6.846386,0.020120,-0.009380,0.001750
6.886378,0.023456,-0.029099,0.002831
6.916371,0.017136,-0.032205,0.013295
6.946365,0.015157,-0.018577,0.017716
6.986357,0.004356,-0.002519,0.020993
7.016350,0.010396,0.005667,0.020617
7.046344,0.011510,-0.004975,0.017907
7.086336,-0.002550,0.007567,0.005140
7.116329,0.002121,0.028486,0.006775
7.146323,0.000039,0.030552,-0.007259
7.186315,0.012032,0.008106,-0.007108
7.216308,0.010568,-0.014525,-0.012328
7.246302,0.007842,-0.020046,-0.006053
7.286294,0.004402,-0.008570,0.009771
7.316288,-0.008211,0.014415,0.011083
7.346281,0.004873,0.010463,0.020800
7.386273,-0.005560,-0.006946,0.006636
