Time_stamp,Milliseconds,X,Y,Z,Profile,Activity
1/9/2020 19:06,35.038,-0.13160706,5.223526,8.492126,AR,sitting
1/9/2020 19:06,35.131,-0.107681274,5.2857513,8.465805,AR,sitting
1/9/2020 19:06,35.232,-0.16270447,5.2450714,8.458633,AR,sitting
1/9/2020 19:06,35.336,-0.122039795,5.2450714,8.499313,AR,sitting
1/9/2020 19:06,35.437,-0.14356995,5.25943,8.441879,AR,sitting
1/9/2020 19:06,35.533,-0.122039795,5.1972046,8.250458,AR,sitting
1/9/2020 19:06,35.613,-0.14117432,5.201996,8.516052,AR,sitting
1/9/2020 19:06,35.702,-0.023925781,5.1852417,8.606979,AR,sitting
1/9/2020 19:06,35.838,-0.100494385,5.1589203,8.5208435,AR,sitting
1/9/2020 19:06,35.903,-0.028717041,5.0895386,8.602203,AR,sitting
1/9/2020 19:06,36.038,0.07896423,5.1828613,8.472992,AR,sitting
1/9/2020 19:06,36.103,0.119644165,5.0943146,8.563919,AR,sitting
1/9/2020 19:06,36.24,-0.055038452,5.17807,8.434708,AR,sitting
1/9/2020 19:06,36.331,-0.114852905,5.2666016,8.453842,AR,sitting
1/9/2020 19:06,36.432,0.028717041,5.206787,8.360519,AR,sitting
1/9/2020 19:06,36.538,0.1268158,4.99382,8.458633,AR,sitting
1/9/2020 19:06,36.632,-0.110076904,5.206787,8.810379,AR,sitting
1/9/2020 19:06,36.732,0.49531555,4.7641144,8.681168,AR,sitting
1/9/2020 19:06,36.832,0.55513,4.821533,8.6979065,AR,sitting
1/9/2020 19:06,36.938,0.3637085,5.1062775,8.688339,AR,sitting
1/9/2020 19:06,37.038,0.7298126,4.7760773,8.717056,AR,sitting
1/9/2020 19:06,37.138,0.25842285,5.079956,8.554337,AR,sitting
1/9/2020 19:06,37.239,0.7082825,5.01297,8.712265,AR,sitting
1/9/2020 19:06,37.333,0.57188416,4.936386,8.547165,AR,sitting
1/9/2020 19:06,37.433,1.0145569,4.5918274,8.379669,AR,sitting
1/9/2020 19:06,37.538,-0.36131287,5.551346,8.248062,AR,sitting
1/9/2020 19:06,37.634,0.22253418,5.25943,8.001602,AR,sitting
1/9/2020 19:06,37.738,-0.2536316,5.36232,8.685944,AR,sitting
1/9/2020 19:06,37.835,0.050247192,5.297714,8.401199,AR,sitting
1/9/2020 19:06,37.941,0.14117432,5.17807,8.449051,AR,sitting
1/9/2020 19:06,38.035,0.059814453,5.1541443,8.5208435,AR,sitting
1/9/2020 19:06,38.136,-0.00479126,5.235489,8.5902405,AR,sitting
1/9/2020 19:06,38.236,-0.124420166,5.28096,8.350952,AR,sitting
1/9/2020 19:06,38.338,0.090927124,5.268997,8.573486,AR,sitting
1/9/2020 19:06,38.438,0.08135986,5.099106,8.114059,AR,sitting
1/9/2020 19:06,38.538,-0.098098755,5.3072815,8.231308,AR,sitting
1/9/2020 19:06,38.637,-0.098098755,5.3407745,8.5950165,AR,sitting
1/9/2020 19:06,38.738,0.27278137,5.276169,8.542374,AR,sitting
1/9/2020 19:06,38.838,0.122039795,5.223526,8.573486,AR,sitting
1/9/2020 19:06,38.938,0.275177,5.3120728,8.432312,AR,sitting
1/9/2020 19:06,39.038,0.03111267,5.371887,8.202591,AR,sitting
1/9/2020 19:06,39.139,0.13400269,5.4317017,8.250458,AR,sitting
1/9/2020 19:06,39.228,-0.01675415,5.4604187,8.346161,AR,sitting
1/9/2020 19:06,39.328,-0.19142151,5.48674,7.968094,AR,sitting
1/9/2020 19:06,39.442,-0.17945862,5.4843445,8.166702,AR,sitting
1/9/2020 19:06,39.538,0.107681274,5.407776,8.358124,AR,sitting
1/9/2020 19:06,39.608,0.04547119,5.515457,8.518448,AR,sitting
1/9/2020 19:06,39.728,-0.18664551,5.4604187,8.269592,AR,sitting
1/9/2020 19:06,39.828,0.37806702,5.481964,8.329422,AR,sitting
1/9/2020 19:06,39.928,0.03111267,5.642273,8.327026,AR,sitting
1/9/2020 19:06,40.041,0.0382843,5.6446686,7.4680023,AR,sitting
1/9/2020 19:06,40.138,-0.19381714,5.871994,8.181061,AR,sitting
1/9/2020 19:06,40.238,0.110076904,5.7834473,8.152344,AR,sitting
1/9/2020 19:06,40.329,0.055038452,5.5369873,7.848465,AR,sitting
1/9/2020 19:06,40.433,-0.5742798,5.7690887,8.580658,AR,sitting
1/9/2020 19:06,40.53,0.19621277,5.699707,7.7024994,AR,sitting
1/9/2020 19:06,40.63,-0.17468262,5.474777,8.535202,AR,sitting
1/9/2020 19:06,40.738,0.057434082,5.5369873,8.671585,AR,sitting
1/9/2020 19:06,40.838,0.06460571,5.6231384,8.178665,AR,sitting
1/9/2020 19:06,40.938,0.22492981,5.647064,8.087738,AR,sitting
1/9/2020 19:06,41.038,0.22732544,5.7092743,8.200211,AR,sitting
1/9/2020 19:06,41.13,0.22732544,5.6973114,8.006378,AR,sitting
1/9/2020 19:06,41.238,0.29910278,5.7260284,8.090134,AR,sitting
1/9/2020 19:06,41.338,0.052642822,5.790634,8.020737,AR,sitting
1/9/2020 19:06,41.434,0.36849976,5.7643127,8.145172,AR,sitting
1/9/2020 19:06,41.528,0.0765686,5.757126,7.824524,AR,sitting
1/9/2020 19:06,41.628,0.1531372,5.8289185,8.362915,AR,sitting
1/9/2020 19:06,41.728,0.12921143,5.790634,7.939392,AR,sitting
1/9/2020 19:06,41.807,-0.093322754,5.7379913,7.9298096,AR,sitting
1/9/2020 19:06,41.937,-0.34217834,5.8863373,8.276779,AR,sitting
1/9/2020 19:06,42.028,-0.2632141,5.79303,8.075775,AR,sitting
1/9/2020 19:06,42.128,-0.2871399,5.716461,8.178665,AR,sitting
1/9/2020 19:06,42.228,-0.2679901,5.790634,8.140381,AR,sitting
1/9/2020 19:06,42.328,-0.04547119,5.6063843,8.166702,AR,sitting
1/9/2020 19:06,42.441,-0.22970581,5.699707,8.0733795,AR,sitting
1/9/2020 19:06,42.53,-0.1268158,5.6853485,8.219345,AR,sitting
1/9/2020 19:06,42.631,-0.13877869,5.716461,7.9298096,AR,sitting
1/9/2020 19:06,42.731,-0.059814453,5.6398773,8.161911,AR,sitting
1/9/2020 19:06,42.838,-0.057434082,5.618347,8.281555,AR,sitting
1/9/2020 19:06,42.932,0.1483612,5.5920258,8.023132,AR,sitting
1/9/2020 19:06,43.032,0.17228699,5.63031,8.365311,AR,sitting
1/9/2020 19:06,43.138,0.21534729,5.69252,7.9130707,AR,sitting
1/9/2020 19:06,43.238,0.059814453,5.69252,8.327026,AR,sitting
1/9/2020 19:06,43.333,-0.07417297,5.749954,8.006378,AR,sitting
1/9/2020 19:06,43.428,-0.114852905,5.69014,8.403595,AR,sitting
1/9/2020 19:06,43.528,-0.011962891,5.6638184,7.9776764,AR,sitting
1/9/2020 19:06,43.628,0.009567261,5.6781616,8.207382,AR,sitting
1/9/2020 19:06,43.728,-0.088531494,5.716461,8.080566,AR,sitting
1/9/2020 19:06,43.828,-0.0765686,5.7021027,8.116455,AR,sitting
1/9/2020 19:06,43.936,-0.04547119,5.728424,8.121246,AR,sitting
1/9/2020 19:06,44.028,-0.014358521,5.6661987,8.020737,AR,sitting
1/9/2020 19:06,44.138,-0.093322754,5.647064,8.305481,AR,sitting
1/9/2020 19:06,44.228,-0.06460571,5.6733856,8.116455,AR,sitting
1/9/2020 19:06,44.338,-0.07417297,5.721237,8.169098,AR,sitting
1/9/2020 19:06,44.438,-0.098098755,5.6805573,8.236099,AR,sitting
1/9/2020 19:06,44.538,-0.110076904,5.7188416,8.059021,AR,sitting
1/9/2020 19:06,44.638,-0.062210083,5.699707,8.059021,AR,sitting
1/9/2020 19:06,44.739,-0.057434082,5.659027,8.255234,AR,sitting
1/9/2020 19:06,44.838,-0.009567261,5.7332,8.145172,AR,sitting
1/9/2020 19:06,44.938,-0.102890015,5.67099,8.171494,AR,sitting
1/9/2020 19:06,45.038,-0.08135986,5.6638184,8.130814,AR,sitting
1/9/2020 19:06,45.139,-0.07417297,5.7068787,8.157135,AR,sitting
1/9/2020 19:06,45.238,-0.052642822,5.7355957,8.063812,AR,sitting
1/9/2020 19:06,45.338,-0.026321411,5.721237,8.011169,AR,sitting
1/9/2020 19:07,45.439,-0.117248535,5.7068787,8.286346,AR,sitting
1/9/2020 19:07,45.548,-0.12921143,5.7021027,8.0686035,AR,sitting
1/9/2020 19:07,45.628,-0.01675415,5.7260284,8.207382,AR,sitting
1/9/2020 19:07,45.728,-0.0765686,5.6853485,8.133209,AR,sitting
1/9/2020 19:07,45.828,-0.062210083,5.6661987,8.173889,AR,sitting
1/9/2020 19:07,45.908,-0.06939697,5.7092743,8.085342,AR,sitting
1/9/2020 19:07,46.019,-0.01914978,5.6733856,8.149948,AR,sitting
1/9/2020 19:07,46.139,-0.023925781,5.6685944,8.17627,AR,sitting
1/9/2020 19:07,46.228,-0.06939697,5.69014,8.145172,AR,sitting
1/9/2020 19:07,46.338,-0.100494385,5.7355957,8.233704,AR,sitting
1/9/2020 19:07,46.438,0.007171631,5.7475586,8.202591,AR,sitting
1/9/2020 19:07,46.538,0.095718384,5.596817,7.8723907,AR,sitting
1/9/2020 19:07,46.64,-0.08135986,5.6279144,7.9298096,AR,sitting
1/9/2020 19:07,46.741,-0.13877869,5.7834473,8.164307,AR,sitting
1/9/2020 19:07,46.824,-0.026321411,5.539383,8.171494,AR,sitting
1/9/2020 19:07,46.928,-0.033493042,5.481964,7.9537354,AR,sitting
1/9/2020 19:07,47.024,-0.033493042,5.4843445,8.449051,AR,sitting
1/9/2020 19:07,47.117,0.098098755,5.65184,8.616562,AR,sitting
1/9/2020 19:07,47.223,-0.14596558,5.596817,8.257629,AR,sitting
1/9/2020 19:07,47.325,-0.12921143,5.4843445,8.260025,AR,sitting
1/9/2020 19:07,47.423,0.090927124,5.6159515,8.518448,AR,sitting
1/9/2020 19:07,47.502,-0.095718384,5.654236,8.17627,AR,sitting
1/9/2020 19:07,47.605,0.0382843,5.5345917,7.9609222,AR,sitting
1/9/2020 19:07,47.709,-0.052642822,5.7260284,8.236099,AR,sitting
1/9/2020 19:07,47.838,-0.3397827,5.81456,8.049454,AR,sitting
1/9/2020 19:07,47.938,-0.1483612,5.7882385,7.6378937,AR,sitting
1/9/2020 19:07,48.035,-0.18664551,5.8911285,8.17627,AR,sitting
1/9/2020 19:07,48.128,-0.028717041,5.8624115,7.932205,AR,sitting
1/9/2020 19:07,48.228,-0.122039795,5.9150543,8.188232,AR,sitting
1/9/2020 19:07,48.329,-0.119644165,5.8983154,7.7695007,AR,sitting
1/9/2020 19:07,48.428,0.023925781,5.8983154,8.061417,AR,sitting
1/9/2020 19:07,48.528,-0.007171631,5.852844,8.408386,AR,sitting
1/9/2020 19:07,48.628,-0.098098755,5.77388,7.934601,AR,sitting
1/9/2020 19:07,48.741,-0.06700134,5.790634,8.228912,AR,sitting
1/9/2020 19:07,48.828,-0.06460571,5.8217316,8.508881,AR,sitting
1/9/2020 19:07,48.928,-0.112457275,5.716461,7.812561,AR,sitting
1/9/2020 19:07,49.028,-0.050247192,5.8002014,8.379669,AR,sitting
1/9/2020 19:07,49.129,-0.026321411,5.745163,7.968094,AR,sitting
1/9/2020 19:07,49.228,-0.14596558,5.75235,8.109283,AR,sitting
1/9/2020 19:07,49.328,-0.15074158,5.745163,8.090134,AR,sitting
1/9/2020 19:07,49.428,-0.119644165,5.7475586,8.042282,AR,sitting
1/9/2020 19:07,49.528,-0.114852905,5.7068787,8.171494,AR,sitting
1/9/2020 19:07,49.628,-0.050247192,5.7332,8.193024,AR,sitting
1/9/2020 19:07,49.728,-0.06460571,5.694916,8.102097,AR,sitting
1/9/2020 19:07,49.83,-0.13400269,5.682953,8.324631,AR,sitting
1/9/2020 19:07,49.938,-0.15792847,5.6661987,8.27916,AR,sitting
1/9/2020 19:07,50.035,-0.17468262,5.6661987,8.3437805,AR,sitting
1/9/2020 19:07,50.108,-0.1268158,5.687744,7.9585266,AR,sitting
1/9/2020 19:07,50.216,-0.15792847,5.6638184,8.274384,AR,sitting
1/9/2020 19:07,50.302,-0.15553284,5.620743,8.063812,AR,sitting
1/9/2020 19:07,50.402,-0.2368927,5.7379913,8.116455,AR,sitting
1/9/2020 19:07,50.533,-0.8757782,6.20459,7.9657135,AR,sitting
1/9/2020 19:07,50.638,-0.01675415,5.1996,7.475174,AR,sitting
1/9/2020 19:07,50.728,-0.42114258,5.6853485,8.721832,AR,sitting
1/9/2020 19:07,50.828,-0.06939697,5.4006042,7.927429,AR,sitting
1/9/2020 19:07,50.928,-0.49291992,5.7690887,8.999405,AR,sitting
1/9/2020 19:07,51.028,-0.124420166,5.441284,7.3220367,AR,sitting
1/9/2020 19:07,51.133,-0.62213135,5.5010986,9.131012,AR,sitting
1/9/2020 19:07,51.233,-0.06939697,5.6853485,7.7479553,AR,sitting
1/9/2020 19:07,51.333,0.21296692,5.577667,8.453842,AR,sitting
1/9/2020 19:07,51.434,-0.035888672,5.391037,7.8388824,AR,sitting
1/9/2020 19:07,51.528,-0.19381714,5.6566315,8.27916,AR,sitting
1/9/2020 19:07,51.628,-0.009567261,5.5657043,8.470596,AR,sitting
1/9/2020 19:07,51.734,-0.15792847,5.5633087,8.078171,AR,sitting
1/9/2020 19:07,51.834,-0.37327576,5.544174,8.121246,AR,sitting
1/9/2020 19:07,51.935,-0.18185425,5.510666,8.724228,AR,sitting
1/9/2020 19:07,52.035,-0.119644165,5.3120728,8.262421,AR,sitting
1/9/2020 19:07,52.135,0.011962891,5.3766785,8.472992,AR,sitting
1/9/2020 19:07,52.228,-0.1651001,5.4221344,8.554337,AR,sitting
1/9/2020 19:07,52.335,-0.28474426,5.4891357,8.090134,AR,sitting
1/9/2020 19:07,52.436,-0.19621277,5.4963074,8.408386,AR,sitting
1/9/2020 19:07,52.528,-0.093322754,5.54895,7.984848,AR,sitting
1/9/2020 19:07,52.641,0.42114258,5.687744,8.389236,AR,sitting
1/9/2020 19:07,52.728,-0.70588684,5.436493,8.724228,AR,sitting
1/9/2020 19:07,52.837,-0.12921143,5.7308044,7.898712,AR,sitting
1/9/2020 19:07,52.937,-0.27038574,5.5824585,8.274384,AR,sitting
1/9/2020 19:07,53.037,-0.21534729,5.6733856,8.204987,AR,sitting
1/9/2020 19:07,53.137,-0.2368927,5.572891,8.288742,AR,sitting
1/9/2020 19:07,53.237,-0.26560974,5.659027,8.013565,AR,sitting
1/9/2020 19:07,53.338,-0.20578003,5.7475586,8.291138,AR,sitting
1/9/2020 19:07,53.438,-0.18902588,5.819351,8.336594,AR,sitting
1/9/2020 19:07,53.54,-0.07896423,5.4436646,6.8195496,AR,sitting
1/9/2020 19:07,53.638,-0.1651001,5.9772644,9.231506,AR,sitting
1/9/2020 19:07,53.728,-0.13400269,5.6063843,7.6378937,AR,sitting
1/9/2020 19:07,53.828,-0.105285645,5.6039886,8.231308,AR,sitting
1/9/2020 19:07,53.938,-0.17228699,5.625519,8.219345,AR,sitting
1/9/2020 19:07,54.031,0.24406433,5.637497,8.405991,AR,sitting
1/9/2020 19:07,54.128,-0.00239563,5.6111755,8.111664,AR,sitting
1/9/2020 19:07,54.228,-0.22013855,5.69014,8.269592,AR,sitting
1/9/2020 19:07,54.338,-0.29910278,5.6398773,8.049454,AR,sitting
1/9/2020 19:07,54.43,-0.21534729,5.745163,8.221741,AR,sitting
1/9/2020 19:07,54.538,-0.15553284,5.613556,7.9896393,AR,sitting
1/9/2020 19:07,54.641,-0.21534729,5.654236,8.267197,AR,sitting
1/9/2020 19:07,54.731,-0.39482117,5.694916,8.044662,AR,sitting
1/9/2020 19:07,54.838,-0.39959717,5.69252,8.114059,AR,sitting
1/9/2020 19:07,54.928,-0.19142151,5.6661987,8.336594,AR,sitting
1/9/2020 19:07,55.029,-0.3517456,5.625519,8.121246,AR,sitting
1/9/2020 19:07,55.128,-0.39242554,5.6853485,8.197815,AR,sitting
1/9/2020 19:07,55.235,-0.29910278,5.6661987,8.061417,AR,sitting
1/9/2020 19:07,55.328,-0.37327576,5.577667,8.257629,AR,sitting
1/9/2020 19:07,55.426,-0.279953,5.6111755,8.233704,AR,sitting
1/9/2020 19:07,55.538,-0.20817566,5.6279144,8.200211,AR,sitting
1/9/2020 19:07,55.638,-0.055038452,5.618347,8.243271,AR,sitting
1/9/2020 19:07,55.72,-0.095718384,5.5944214,8.303101,AR,sitting
1/9/2020 19:07,55.827,-0.19621277,5.6446686,8.264816,AR,sitting
1/9/2020 19:07,55.928,-0.22970581,5.65184,8.049454,AR,sitting
1/9/2020 19:07,56.038,-0.102890015,5.6231384,8.240875,AR,sitting
1/9/2020 19:07,56.129,-0.1268158,5.560913,8.288742,AR,sitting
1/9/2020 19:07,56.229,-0.13639832,5.5944214,8.226532,AR,sitting
1/9/2020 19:07,56.328,-0.1531372,5.63031,8.195419,AR,sitting
1/9/2020 19:07,56.439,0.00239563,5.539383,8.228912,AR,sitting
1/9/2020 19:07,56.511,-0.01675415,5.481964,8.298309,AR,sitting
1/9/2020 19:07,56.616,-0.41156006,5.6733856,8.185852,AR,sitting
1/9/2020 19:07,56.729,-0.00239563,5.5322113,8.130814,AR,sitting
1/9/2020 19:07,56.83,-0.112457275,5.5298157,8.238495,AR,sitting
1/9/2020 19:07,56.939,-0.090927124,5.4843445,8.437088,AR,sitting
1/9/2020 19:07,57.039,-0.009567261,5.44606,8.384445,AR,sitting
1/9/2020 19:07,57.138,-0.028717041,5.50589,8.257629,AR,sitting
1/9/2020 19:07,57.223,-0.22970581,5.54895,8.188232,AR,sitting
1/9/2020 19:07,57.339,-0.24885559,5.5824585,8.188232,AR,sitting
1/9/2020 19:07,57.438,-0.25125122,5.5537415,8.214554,AR,sitting
1/9/2020 19:07,57.53,-0.18424988,5.5872345,8.209778,AR,sitting
1/9/2020 19:07,57.638,-0.43310547,5.6063843,8.133209,AR,sitting
1/9/2020 19:07,57.738,-0.28474426,5.625519,8.286346,AR,sitting
1/9/2020 19:07,57.828,-0.18424988,5.522629,8.157135,AR,sitting
1/9/2020 19:07,57.938,-0.36849976,5.6063843,8.200211,AR,sitting
1/9/2020 19:07,58.033,-0.20578003,5.572891,8.468201,AR,sitting
1/9/2020 19:07,58.138,-0.102890015,5.560913,8.295914,AR,sitting
1/9/2020 19:07,58.209,-0.22253418,5.654236,8.181061,AR,sitting
1/9/2020 19:07,58.338,-0.32781982,5.694916,8.178665,AR,sitting
1/9/2020 19:07,58.436,-0.22253418,5.65184,8.260025,AR,sitting
1/9/2020 19:07,58.538,-0.22253418,5.6973114,8.140381,AR,sitting
1/9/2020 19:07,58.637,-0.41635132,5.65184,8.087738,AR,sitting
1/9/2020 19:07,58.736,-0.36849976,5.6685944,8.104492,AR,sitting
1/9/2020 19:07,58.841,-0.34934998,5.6351013,8.157135,AR,sitting
1/9/2020 19:07,58.938,-0.33499146,5.6327057,8.231308,AR,sitting
1/9/2020 19:07,59.038,-0.2416687,5.601593,8.248062,AR,sitting
1/9/2020 19:07,59.138,-0.110076904,5.5657043,8.322235,AR,sitting
1/9/2020 19:07,59.234,-0.08375549,5.515457,8.17627,AR,sitting
1/9/2020 19:07,59.339,-0.04547119,5.642273,8.315063,AR,sitting
1/9/2020 19:07,59.434,-0.03111267,5.6327057,8.135605,AR,sitting
1/9/2020 19:07,59.534,0.1531372,5.6159515,8.305481,AR,sitting
1/9/2020 19:07,59.635,0.16989136,5.6111755,8.1427765,AR,sitting
1/9/2020 19:07,59.711,-0.17468262,5.5944214,7.841278,AR,sitting
1/9/2020 19:07,59.815,-0.22013855,5.6351013,8.525635,AR,sitting
1/9/2020 19:07,59.919,-0.19381714,5.69252,8.104492,AR,sitting
1/9/2020 19:07,60.005,-0.122039795,5.539383,8.645264,AR,sitting
1/9/2020 19:07,60.102,-0.052642822,5.620743,8.183456,AR,sitting
1/9/2020 19:07,60.203,-0.112457275,5.577667,8.243271,AR,sitting
1/9/2020 19:07,60.339,-0.112457275,5.6327057,8.310272,AR,sitting
1/9/2020 19:07,60.403,-0.22013855,5.60878,8.233704,AR,sitting
1/9/2020 19:07,60.503,-0.1986084,5.6398773,8.185852,AR,sitting
1/9/2020 19:07,60.638,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,60.704,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,60.804,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,60.904,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.038,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.128,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.205,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.339,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.439,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.539,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.607,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.707,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.807,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,61.913,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.025,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.108,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.209,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.34,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.409,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.509,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.614,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.71,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.81,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,62.91,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.01,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.111,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.226,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.34,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.411,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.512,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.614,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.727,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.828,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,63.929,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.038,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.136,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.238,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.34,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.438,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.537,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.638,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.739,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.838,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,64.938,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.039,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.14,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.239,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.339,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.44,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.529,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.63,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.738,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.838,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,65.938,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.038,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.138,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.204,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.338,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.409,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.538,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.638,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.738,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.811,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,66.916,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.038,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.138,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.238,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.338,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.433,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.525,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.629,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.702,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.832,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,67.918,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.002,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.139,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.238,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.338,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.44,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.54,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.64,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.739,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.839,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,68.939,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.039,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.14,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.24,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.34,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.44,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.54,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.641,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.712,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.808,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,69.912,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.033,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.109,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.21,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.31,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.427,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.531,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.611,-0.279953,5.637497,8.159531,AR,sitting
1/9/2020 19:07,70.74,-0.279953,5.637497,8.159531,AR,sitting
