ts,Seconds,X,Y,Z,profile,Activity,
1/8/2020 17:10,0.1,0.2679901,5.723633,8.051849,AR,laying,
1/8/2020 17:10,0.1,0.25602722,5.7021027,8.030319,AR,laying,
1/8/2020 17:10,0.101,0.2871399,5.69252,8.137985,AR,laying,
1/8/2020 17:10,0.099,0.2871399,5.682953,7.956131,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.69014,7.975281,AR,laying,
1/8/2020 17:10,0.1,0.30867004,5.6566315,8.001602,AR,laying,
1/8/2020 17:10,0.101,0.3637085,5.6733856,8.075775,AR,laying,
1/8/2020 17:10,0.099,0.2871399,5.620743,8.128418,AR,laying,
1/8/2020 17:10,0.1,0.29670715,5.637497,8.082962,AR,laying,
1/8/2020 17:10,0.1,0.2871399,5.6566315,8.037491,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.6398773,8.051849,AR,laying,
1/8/2020 17:10,0.1,0.20100403,5.647064,8.140381,AR,laying,
1/8/2020 17:10,0.1,0.26560974,5.6327057,8.145172,AR,laying,
1/8/2020 17:10,0.101,0.27278137,5.60878,8.149948,AR,laying,
1/8/2020 17:10,0.099,0.3062744,5.6063843,8.059021,AR,laying,
1/8/2020 17:10,0.1,0.35653687,5.6279144,8.047058,AR,laying,
1/8/2020 17:10,0.1,0.26560974,5.6111755,8.114059,AR,laying,
1/8/2020 17:10,0.1,0.2679901,5.642273,8.166702,AR,laying,
1/8/2020 17:10,0.1,0.3014984,5.6111755,8.109283,AR,laying,
1/8/2020 17:10,0.1,0.26081848,5.6039886,8.054245,AR,laying,
1/8/2020 17:10,0.101,0.275177,5.625519,8.042282,AR,laying,
1/8/2020 17:10,0.099,0.29193115,5.64946,8.042282,AR,laying,
1/8/2020 17:10,0.1,0.29193115,5.63031,8.0686035,AR,laying,
1/8/2020 17:10,0.1,0.2632141,5.601593,8.080566,AR,laying,
1/8/2020 17:10,0.1,0.27278137,5.60878,8.087738,AR,laying,
1/8/2020 17:10,0.139,0.28474426,5.596817,8.171494,AR,laying,
1/8/2020 17:10,0.101,0.28953552,5.6351013,8.104492,AR,laying,
1/8/2020 17:10,0.1,0.279953,5.5920258,8.066208,AR,laying,
1/8/2020 17:10,0.091,0.2871399,5.580063,8.114059,AR,laying,
1/8/2020 17:10,0.105,0.27038574,5.5944214,8.183456,AR,laying,
1/8/2020 17:10,0.096,0.32063293,5.6039886,8.133209,AR,laying,
1/8/2020 17:10,0.1,0.31106567,5.577667,8.078171,AR,laying,
1/8/2020 17:10,0.1,0.3134613,5.5944214,8.114059,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.6327057,8.030319,AR,laying,
1/8/2020 17:10,0.077,0.31825256,5.5920258,8.090134,AR,laying,
1/8/2020 17:10,0.103,0.275177,5.6446686,8.140381,AR,laying,
1/8/2020 17:10,0.128,0.29431152,5.6111755,8.092529,AR,laying,
1/8/2020 17:10,0.093,0.36131287,5.601593,8.078171,AR,laying,
1/8/2020 17:10,0.1,0.28953552,5.5944214,8.116455,AR,laying,
1/8/2020 17:10,0.099,0.30389404,5.637497,8.0686035,AR,laying,
1/8/2020 17:10,0.086,0.31825256,5.5992126,8.056641,AR,laying,
1/8/2020 17:10,0.086,0.29670715,5.6566315,7.972885,AR,laying,
1/8/2020 17:10,0.135,0.24645996,5.625519,7.9824524,AR,laying,
1/8/2020 17:10,0.083,0.27757263,5.6781616,7.9944153,AR,laying,
1/8/2020 17:10,0.083,0.24885559,5.642273,8.140381,AR,laying,
1/8/2020 17:10,0.127,0.3062744,5.659027,8.0733795,AR,laying,
1/8/2020 17:10,0.079,0.30389404,5.625519,8.085342,AR,laying,
1/8/2020 17:10,0.1,0.28953552,5.580063,8.137985,AR,laying,
1/8/2020 17:10,0.102,0.27757263,5.6039886,8.147568,AR,laying,
1/8/2020 17:10,0.097,0.3014984,5.5920258,8.106888,AR,laying,
1/8/2020 17:10,0.124,0.37327576,5.551346,8.020737,AR,laying,
1/8/2020 17:10,0.068,0.2536316,5.6351013,8.171494,AR,laying,
1/8/2020 17:10,0.111,0.2871399,5.6039886,8.185852,AR,laying,
1/8/2020 17:10,0.12,0.279953,5.6327057,8.104492,AR,laying,
1/8/2020 17:10,0.102,0.24885559,5.5824585,8.116455,AR,laying,
1/8/2020 17:10,0.101,0.28474426,5.5585327,8.121246,AR,laying,
1/8/2020 17:10,0.097,0.275177,5.6039886,8.1427765,AR,laying,
1/8/2020 17:10,0.1,0.30389404,5.58963,8.123627,AR,laying,
1/8/2020 17:10,0.1,0.35414124,5.5872345,8.023132,AR,laying,
1/8/2020 17:10,0.1,0.32063293,5.580063,8.061417,AR,laying,
1/8/2020 17:10,0.108,0.3134613,5.572891,8.080566,AR,laying,
1/8/2020 17:10,0.097,0.279953,5.5944214,8.181061,AR,laying,
1/8/2020 17:10,0.097,0.24645996,5.5920258,8.054245,AR,laying,
1/8/2020 17:10,0.098,0.29193115,5.596817,8.035095,AR,laying,
1/8/2020 17:10,0.1,0.2871399,5.6111755,8.061417,AR,laying,
1/8/2020 17:10,0.083,0.22970581,5.5992126,8.085342,AR,laying,
1/8/2020 17:10,0.111,0.30389404,5.58963,7.984848,AR,laying,
1/8/2020 17:10,0.077,0.16270447,5.6279144,8.5902405,AR,laying,
1/8/2020 17:10,0.098,0.24885559,5.6039886,8.154739,AR,laying,
1/8/2020 17:10,0.117,0.25125122,5.6063843,8.181061,AR,laying,
1/8/2020 17:10,0.083,0.1986084,5.6279144,8.360519,AR,laying,
1/8/2020 17:10,0.116,0.23928833,5.60878,8.224136,AR,laying,
1/8/2020 17:10,0.084,0.2632141,5.6398773,7.9417725,AR,laying,
1/8/2020 17:10,0.13,0.29431152,5.6231384,8.109283,AR,laying,
1/8/2020 17:10,0.069,0.31825256,5.6327057,8.075775,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.6446686,8.059021,AR,laying,
1/8/2020 17:10,0.106,0.29193115,5.618347,8.106888,AR,laying,
1/8/2020 17:10,0.109,0.28953552,5.654236,8.116455,AR,laying,
1/8/2020 17:10,0.094,0.29670715,5.620743,8.087738,AR,laying,
1/8/2020 17:10,0.107,0.32063293,5.6446686,8.116455,AR,laying,
1/8/2020 17:10,0.116,0.33499146,5.5872345,8.231308,AR,laying,
1/8/2020 17:10,0.07,0.36610413,5.5704956,7.860428,AR,laying,
1/8/2020 17:10,0.135,0.2871399,5.6231384,8.17627,AR,laying,
1/8/2020 17:10,0.066,0.28234863,5.69014,7.9178467,AR,laying,
1/8/2020 17:10,0.098,0.28953552,5.58963,8.059021,AR,laying,
1/8/2020 17:10,0.1,0.3062744,5.63031,8.082962,AR,laying,
1/8/2020 17:10,0.1,0.25842285,5.618347,8.207382,AR,laying,
1/8/2020 17:10,0.111,0.27757263,5.5944214,8.209778,AR,laying,
1/8/2020 17:10,0.088,0.29670715,5.6159515,8.047058,AR,laying,
1/8/2020 17:10,0.116,0.3134613,5.613556,7.963318,AR,laying,
1/8/2020 17:10,0.086,0.3134613,5.620743,8.0686035,AR,laying,
1/8/2020 17:10,0.11,0.32063293,5.5992126,8.097305,AR,laying,
1/8/2020 17:10,0.116,0.3637085,5.6111755,8.157135,AR,laying,
1/8/2020 17:10,0.074,0.29193115,5.5704956,8.070984,AR,laying,
1/8/2020 17:10,0.112,0.37327576,5.63031,7.996811,AR,laying,
1/8/2020 17:10,0.088,0.29910278,5.6327057,8.099701,AR,laying,
1/8/2020 17:10,0.098,0.3014984,5.6039886,8.159531,AR,laying,
1/8/2020 17:10,0.108,0.29193115,5.60878,8.042282,AR,laying,
1/8/2020 17:10,0.126,0.34457397,5.6159515,8.0686035,AR,laying,
1/8/2020 17:10,0.092,0.30867004,5.60878,8.193024,AR,laying,
1/8/2020 17:10,0.074,0.31585693,5.6159515,7.9944153,AR,laying,
1/8/2020 17:10,0.131,0.29910278,5.6279144,8.061417,AR,laying,
1/8/2020 17:10,0.101,0.31825256,5.5944214,8.145172,AR,laying,
1/8/2020 17:10,0.1,0.28953552,5.620743,8.157135,AR,laying,
1/8/2020 17:10,0.075,0.33021545,5.6327057,8.015961,AR,laying,
1/8/2020 17:10,0.12,0.3014984,5.620743,8.090134,AR,laying,
1/8/2020 17:10,0.081,0.3254242,5.618347,8.135605,AR,laying,
1/8/2020 17:10,0.099,0.3254242,5.6279144,8.087738,AR,laying,
1/8/2020 17:10,0.094,0.33259583,5.6279144,8.075775,AR,laying,
1/8/2020 17:10,0.13,0.32063293,5.6231384,8.051849,AR,laying,
1/8/2020 17:10,0.101,0.33259583,5.6279144,8.051849,AR,laying,
1/8/2020 17:10,0.095,0.27757263,5.618347,8.015961,AR,laying,
1/8/2020 17:10,0.073,0.30867004,5.625519,8.051849,AR,laying,
1/8/2020 17:10,0.132,0.31106567,5.60878,8.121246,AR,laying,
1/8/2020 17:10,0.072,0.32781982,5.5920258,8.097305,AR,laying,
1/8/2020 17:10,0.127,0.34457397,5.5872345,8.059021,AR,laying,
1/8/2020 17:10,0.102,0.3134613,5.6111755,8.070984,AR,laying,
1/8/2020 17:10,0.107,0.36849976,5.625519,8.051849,AR,laying,
1/8/2020 17:10,0.102,0.33259583,5.6039886,8.188232,AR,laying,
1/8/2020 17:10,0.078,0.3134613,5.613556,8.118851,AR,laying,
1/8/2020 17:10,0.098,0.35414124,5.58963,7.975281,AR,laying,
1/8/2020 17:10,0.114,0.3756714,5.5944214,8.1427765,AR,laying,
1/8/2020 17:10,0.106,0.31585693,5.5944214,8.118851,AR,laying,
1/8/2020 17:10,0.093,0.35891724,5.618347,8.149948,AR,laying,
1/8/2020 17:10,0.07,0.34457397,5.5920258,8.102097,AR,laying,
1/8/2020 17:10,0.131,0.2871399,5.5824585,8.193024,AR,laying,
1/8/2020 17:10,0.077,0.33021545,5.584854,8.059021,AR,laying,
1/8/2020 17:10,0.1,0.3397827,5.6039886,8.078171,AR,laying,
1/8/2020 17:10,0.126,0.33259583,5.5944214,8.109283,AR,laying,
1/8/2020 17:10,0.102,0.28953552,5.601593,8.116455,AR,laying,
1/8/2020 17:10,0.1,0.275177,5.584854,8.054245,AR,laying,
1/8/2020 17:10,0.094,0.32781982,5.6279144,7.984848,AR,laying,
1/8/2020 17:10,0.101,0.25842285,5.60878,8.195419,AR,laying,
1/8/2020 17:10,0.095,0.21057129,5.577667,8.231308,AR,laying,
1/8/2020 17:10,0.105,0.2416687,5.584854,8.188232,AR,laying,
1/8/2020 17:10,0.101,0.25842285,5.5681,8.137985,AR,laying,
1/8/2020 17:10,0.099,0.3254242,5.5752716,8.056641,AR,laying,
1/8/2020 17:10,0.108,0.28953552,5.5992126,8.039886,AR,laying,
1/8/2020 17:10,0.093,0.31585693,5.577667,8.188232,AR,laying,
1/8/2020 17:10,0.101,0.2871399,5.5920258,8.195419,AR,laying,
1/8/2020 17:10,0.106,0.2536316,5.5681,8.035095,AR,laying,
1/8/2020 17:10,0.092,0.28234863,5.601593,7.972885,AR,laying,
1/8/2020 17:10,0.104,0.32781982,5.577667,8.085342,AR,laying,
1/8/2020 17:10,0.099,0.33259583,5.580063,8.0733795,AR,laying,
1/8/2020 17:10,0.1,0.33021545,5.596817,8.097305,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.58963,8.059021,AR,laying,
1/8/2020 17:10,0.098,0.3134613,5.58963,8.130814,AR,laying,
1/8/2020 17:10,0.102,0.3014984,5.577667,8.178665,AR,laying,
1/8/2020 17:10,0.101,0.29431152,5.580063,8.080566,AR,laying,
1/8/2020 17:10,0.1,0.34695435,5.5585327,8.133209,AR,laying,
1/8/2020 17:10,0.102,0.31106567,5.5872345,8.17627,AR,laying,
1/8/2020 17:10,0.094,0.31825256,5.5681,8.126022,AR,laying,
1/8/2020 17:10,0.099,0.31106567,5.577667,8.109283,AR,laying,
1/8/2020 17:10,0.1,0.3062744,5.5992126,8.161911,AR,laying,
1/8/2020 17:10,0.103,0.29670715,5.584854,8.161911,AR,laying,
1/8/2020 17:10,0.098,0.29193115,5.5920258,8.126022,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.584854,8.111664,AR,laying,
1/8/2020 17:10,0.108,0.29431152,5.577667,8.173889,AR,laying,
1/8/2020 17:10,0.1,0.29431152,5.577667,8.200211,AR,laying,
1/8/2020 17:10,0.099,0.26560974,5.5944214,8.164307,AR,laying,
1/8/2020 17:10,0.095,0.34217834,5.5992126,8.051849,AR,laying,
1/8/2020 17:10,0.099,0.32781982,5.5681,8.099701,AR,laying,
1/8/2020 17:10,0.1,0.34217834,5.5537415,8.018356,AR,laying,
1/8/2020 17:10,0.099,0.3062744,5.5872345,8.135605,AR,laying,
1/8/2020 17:10,0.109,0.29910278,5.5681,8.149948,AR,laying,
1/8/2020 17:10,0.099,0.31585693,5.584854,8.152344,AR,laying,
1/8/2020 17:10,0.091,0.33259583,5.6039886,8.080566,AR,laying,
1/8/2020 17:10,0.101,0.3062744,5.5992126,8.030319,AR,laying,
1/8/2020 17:10,0.104,0.3254242,5.58963,8.082962,AR,laying,
1/8/2020 17:10,0.096,0.275177,5.577667,8.149948,AR,laying,
1/8/2020 17:10,0.099,0.2416687,5.6063843,8.1427765,AR,laying,
1/8/2020 17:10,0.092,0.29910278,5.5752716,8.121246,AR,laying,
1/8/2020 17:10,0.117,0.30867004,5.577667,8.025528,AR,laying,
1/8/2020 17:10,0.094,0.28474426,5.5872345,8.056641,AR,laying,
1/8/2020 17:10,0.098,0.35414124,5.5010986,8.135605,AR,laying,
1/8/2020 17:10,0.106,0.34217834,5.560913,8.030319,AR,laying,
1/8/2020 17:10,0.07,0.25842285,5.5369873,8.219345,AR,laying,
1/8/2020 17:10,0.1,0.279953,5.544174,8.164307,AR,laying,
1/8/2020 17:10,0.124,0.34695435,5.5585327,8.200211,AR,laying,
1/8/2020 17:10,0.099,0.13877869,5.5322113,8.212173,AR,laying,
1/8/2020 17:10,0.107,0.3397827,5.5537415,7.9944153,AR,laying,
1/8/2020 17:10,0.094,0.28234863,5.5322113,8.152344,AR,laying,
1/8/2020 17:10,0.079,0.2679901,5.5944214,8.006378,AR,laying,
1/8/2020 17:10,0.126,0.29193115,5.5322113,8.169098,AR,laying,
1/8/2020 17:10,0.105,0.30867004,5.5752716,7.9609222,AR,laying,
1/8/2020 17:10,0.092,0.29910278,5.5633087,8.0327,AR,laying,
1/8/2020 17:10,0.098,0.2536316,5.5704956,8.133209,AR,laying,
1/8/2020 17:10,0.1,0.3014984,5.580063,8.1427765,AR,laying,
1/8/2020 17:10,0.108,0.22492981,5.572891,8.118851,AR,laying,
1/8/2020 17:10,0.092,0.29193115,5.5872345,8.092529,AR,laying,
1/8/2020 17:10,0.106,0.3014984,5.5752716,8.066208,AR,laying,
1/8/2020 17:10,0.094,0.28234863,5.58963,7.9824524,AR,laying,
1/8/2020 17:10,0.103,0.35891724,5.577667,8.054245,AR,laying,
1/8/2020 17:10,0.106,0.25842285,5.601593,8.099701,AR,laying,
1/8/2020 17:10,0.095,0.25842285,5.6063843,8.123627,AR,laying,
1/8/2020 17:10,0.1,0.279953,5.5824585,8.133209,AR,laying,
1/8/2020 17:10,0.1,0.29193115,5.596817,8.109283,AR,laying,
1/8/2020 17:10,0.104,0.27278137,5.584854,8.126022,AR,laying,
1/8/2020 17:10,0.092,0.26560974,5.5872345,8.126022,AR,laying,
1/8/2020 17:10,0.068,0.22492981,5.5944214,8.049454,AR,laying,
1/8/2020 17:10,0.132,0.30389404,5.58963,8.037491,AR,laying,
1/8/2020 17:10,0.1,0.33499146,5.474777,8.164307,AR,laying,
1/8/2020 17:10,0.101,0.2416687,5.5752716,8.2456665,AR,laying,
1/8/2020 17:10,0.1,0.17706299,5.601593,7.992035,AR,laying,
1/8/2020 17:10,0.068,0.31825256,5.58963,8.0733795,AR,laying,
1/8/2020 17:10,0.132,0.275177,5.5920258,8.149948,AR,laying,
1/8/2020 17:10,0.1,0.2536316,5.6039886,8.080566,AR,laying,
1/8/2020 17:10,0.101,0.22013855,5.584854,8.27916,AR,laying,
1/8/2020 17:10,0.097,0.39482117,5.64946,7.7527466,AR,laying,
1/8/2020 17:10,0.108,0.38523865,5.6327057,7.8867493,AR,laying,
1/8/2020 17:10,0.095,0.35891724,5.642273,7.992035,AR,laying,
1/8/2020 17:10,0.088,0.3014984,5.6853485,8.185852,AR,laying,
1/8/2020 17:10,0.113,0.2679901,5.699707,8.054245,AR,laying,
1/8/2020 17:10,0.098,0.21534729,5.7188416,8.008774,AR,laying,
1/8/2020 17:10,0.09,0.1986084,5.723633,8.082962,AR,laying,
1/8/2020 17:10,0.109,0.22970581,5.7260284,8.042282,AR,laying,
1/8/2020 17:10,0.095,0.24885559,5.71167,8.094925,AR,laying,
1/8/2020 17:10,0.1,0.22732544,5.7643127,8.111664,AR,laying,
1/8/2020 17:10,0.098,0.026321411,5.6853485,8.288742,AR,laying,
1/8/2020 17:10,0.107,0.15074158,5.8097687,7.7024994,AR,laying,
1/8/2020 17:10,0.079,0.13400269,5.7882385,7.8867493,AR,laying,
1/8/2020 17:10,0.127,0.1651001,5.7762756,7.7742767,AR,laying,
1/8/2020 17:10,0.087,0.114852905,5.8049927,7.898712,AR,laying,
1/8/2020 17:10,0.107,0.43788147,5.625519,8.035095,AR,laying,
1/8/2020 17:10,0.088,0.31106567,5.6351013,8.085342,AR,laying,
1/8/2020 17:10,0.115,0.4905243,5.6351013,7.901108,AR,laying,
1/8/2020 17:10,0.097,0.4857483,5.5704956,8.236099,AR,laying,
1/8/2020 17:10,0.107,0.44984436,5.5824585,8.396408,AR,laying,
1/8/2020 17:10,0.094,0.44506836,5.5369873,8.379669,AR,laying,
1/8/2020 17:10,0.095,0.4737854,5.6111755,7.951355,AR,laying,
1/8/2020 17:10,0.112,0.41156006,5.539383,7.9992065,AR,laying,
1/8/2020 17:10,0.093,0.38763428,5.52742,8.078171,AR,laying,
1/8/2020 17:10,0.099,0.3900299,5.539383,8.123627,AR,laying,
1/8/2020 17:10,0.097,0.4139557,5.539383,8.087738,AR,laying,
1/8/2020 17:10,0.103,0.4091797,5.5537415,8.128418,AR,laying,
1/8/2020 17:10,0.103,0.36610413,5.5681,8.078171,AR,laying,
1/8/2020 17:10,0.093,0.38285828,5.54895,8.051849,AR,laying,
1/8/2020 17:10,0.104,0.37806702,5.572891,8.030319,AR,laying,
1/8/2020 17:10,0.082,0.35414124,5.5944214,8.226532,AR,laying,
1/8/2020 17:10,0.12,0.33021545,5.572891,8.137985,AR,laying,
1/8/2020 17:10,0.099,0.33499146,5.584854,8.044662,AR,laying,
1/8/2020 17:10,0.107,0.35414124,5.5944214,8.059021,AR,laying,
1/8/2020 17:10,0.097,0.37327576,5.5872345,8.099701,AR,laying,
1/8/2020 17:10,0.095,0.34217834,5.6159515,8.147568,AR,laying,
1/8/2020 17:10,0.107,0.29431152,5.6279144,8.126022,AR,laying,
1/8/2020 17:10,0.093,0.3134613,5.577667,8.104492,AR,laying,
1/8/2020 17:10,0.103,0.32302856,5.5824585,8.037491,AR,laying,
1/8/2020 17:10,0.098,0.33499146,5.577667,8.061417,AR,laying,
1/8/2020 17:10,0.101,0.32781982,5.6063843,8.109283,AR,laying,
1/8/2020 17:10,0.101,0.3062744,5.580063,8.087738,AR,laying,
1/8/2020 17:10,0.096,0.32063293,5.6063843,8.0686035,AR,laying,
1/8/2020 17:10,0.107,0.32063293,5.5752716,8.140381,AR,laying,
1/8/2020 17:10,0.063,0.33738708,5.596817,8.061417,AR,laying,
1/8/2020 17:10,0.136,0.28234863,5.584854,8.169098,AR,laying,
1/8/2020 17:10,0.095,0.29670715,5.601593,8.092529,AR,laying,
1/8/2020 17:10,0.091,0.24885559,5.6159515,8.082962,AR,laying,
1/8/2020 17:10,0.08,0.28953552,5.5752716,8.054245,AR,laying,
1/8/2020 17:10,0.133,0.35653687,5.54895,8.159531,AR,laying,
1/8/2020 17:10,0.103,0.36131287,5.5657043,8.152344,AR,laying,
1/8/2020 17:10,0.101,0.32063293,5.601593,8.178665,AR,laying,
1/8/2020 17:10,0.063,0.33021545,5.58963,8.013565,AR,laying,
1/8/2020 17:10,0.125,0.8063812,5.577667,8.1427765,AR,laying,
1/8/2020 17:10,0.105,-0.6628113,6.12323,7.135391,AR,laying,
1/8/2020 17:10,0.08,-0.44267273,5.991623,7.7647095,AR,laying,
1/8/2020 17:10,0.119,-0.447464,5.946167,7.4392853,AR,laying,
1/8/2020 17:10,0.069,-0.44267273,5.797806,7.8867493,AR,laying,
1/8/2020 17:10,0.13,-0.4139557,5.9078827,7.759918,AR,laying,
1/8/2020 17:10,0.109,-0.26081848,5.81456,7.9704895,AR,laying,
1/8/2020 17:10,0.092,-0.15074158,5.7355957,8.078171,AR,laying,
1/8/2020 17:10,0.1,-0.14356995,5.71167,7.9992065,AR,laying,
1/8/2020 17:10,0.1,-0.07417297,5.625519,8.171494,AR,laying,
1/8/2020 17:10,0.1,0.023925781,5.654236,8.097305,AR,laying,
1/8/2020 17:10,0.096,0.023925781,5.613556,8.200211,AR,laying,
1/8/2020 17:10,0.073,0.088531494,5.5322113,7.975281,AR,laying,
1/8/2020 17:10,0.115,0.14356995,5.539383,7.939392,AR,laying,
1/8/2020 17:10,0.087,0.15792847,5.458023,8.673981,AR,laying,
1/8/2020 17:10,0.136,0.5240326,5.374283,8.147568,AR,laying,
1/8/2020 17:10,0.098,0.1986084,5.412567,8.327026,AR,laying,
1/8/2020 17:10,0.094,0.27278137,5.3982086,7.9704895,AR,laying,
1/8/2020 17:10,0.105,0.31585693,5.355133,8.082962,AR,laying,
1/8/2020 17:10,0.101,0.33738708,5.3814545,8.219345,AR,laying,
1/8/2020 17:10,0.103,0.3134613,5.3599243,8.2456665,AR,laying,
1/8/2020 17:10,0.096,0.275177,5.379059,8.238495,AR,laying,
1/8/2020 17:10,0.094,0.35414124,5.3886414,8.207382,AR,laying,
1/8/2020 17:10,0.1,0.29431152,5.3766785,8.140381,AR,laying,
1/8/2020 17:10,0.072,0.2632141,5.3934174,8.216949,AR,laying,
1/8/2020 17:10,0.129,0.34934998,5.3407745,8.116455,AR,laying,
1/8/2020 17:10,0.108,0.3397827,5.3862457,8.283951,AR,laying,
1/8/2020 17:10,0.101,0.4091797,5.3934174,8.224136,AR,laying,
1/8/2020 17:10,0.065,0.3254242,5.4317017,8.082962,AR,laying,
1/8/2020 17:10,0.127,0.34217834,5.419739,8.288742,AR,laying,
1/8/2020 17:10,0.1,0.38523865,5.4508514,8.166702,AR,laying,
1/8/2020 17:10,0.103,0.33738708,5.441284,8.288742,AR,laying,
1/8/2020 17:10,0.101,0.30867004,5.4388885,8.17627,AR,laying,
1/8/2020 17:10,0.097,0.4091797,5.38385,8.238495,AR,laying,
1/8/2020 17:10,0.078,0.38523865,5.50589,8.362915,AR,laying,
1/8/2020 17:10,0.096,0.32302856,5.436493,8.432312,AR,laying,
1/8/2020 17:10,0.124,0.25602722,5.4795685,8.166702,AR,laying,
1/8/2020 17:10,0.094,0.37088013,5.4795685,8.128418,AR,laying,
1/8/2020 17:10,0.11,0.34217834,5.3694916,8.327026,AR,laying,
1/8/2020 17:10,0.1,0.41874695,5.4915314,8.075775,AR,laying,
1/8/2020 17:10,0.101,0.3254242,5.441284,8.001602,AR,laying,
1/8/2020 17:10,0.1,0.42114258,5.48674,7.9585266,AR,laying,
1/8/2020 17:10,0.1,0.28474426,5.3982086,8.307877,AR,laying,
1/8/2020 17:10,0.1,0.29910278,5.5034943,8.295914,AR,laying,
1/8/2020 17:10,0.101,0.28953552,5.4628143,8.303101,AR,laying,
1/8/2020 17:10,0.1,0.3397827,5.4628143,8.166702,AR,laying,
1/8/2020 17:10,0.101,0.36610413,5.4723816,8.023132,AR,laying,
1/8/2020 17:10,0.1,0.3517456,5.48674,8.166702,AR,laying,
1/8/2020 17:10,0.102,0.3517456,5.481964,8.154739,AR,laying,
1/8/2020 17:10,0.089,0.32781982,5.4891357,8.1427765,AR,laying,
1/8/2020 17:10,0.102,0.38046265,5.4628143,8.075775,AR,laying,
1/8/2020 17:10,0.109,0.3900299,5.4508514,8.135605,AR,laying,
1/8/2020 17:10,0.073,0.33499146,5.458023,8.331802,AR,laying,
1/8/2020 17:10,0.118,0.3014984,5.46521,8.228912,AR,laying,
1/8/2020 17:10,0.092,0.29431152,5.515457,8.054245,AR,laying,
1/8/2020 17:10,0.108,0.33259583,5.469986,8.023132,AR,laying,
1/8/2020 17:10,0.109,0.35414124,5.4604187,8.097305,AR,laying,
1/8/2020 17:10,0.088,0.32063293,5.46521,8.178665,AR,laying,
1/8/2020 17:10,0.073,0.29193115,5.4723816,8.193024,AR,laying,
1/8/2020 17:10,0.131,0.32781982,5.46521,8.281555,AR,laying,
1/8/2020 17:10,0.081,0.31106567,5.436493,8.197815,AR,laying,
1/8/2020 17:10,0.119,0.275177,5.4556427,8.193024,AR,laying,
1/8/2020 17:10,0.093,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.084,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.129,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.076,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.117,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.107,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.099,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.074,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.127,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.069,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.13,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.105,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.098,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.097,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.096,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.094,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.101,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.106,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.071,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.128,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.102,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.1,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.095,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.104,0.34934998,5.4628143,8.197815,AR,laying,
1/8/2020 17:10,0.075,0.34934998,5.4628143,8.197815,AR,laying,
